lsl_timestamp,local_time,ch1,ch2,ch3,ch4,ch5,marker
1753126277.505879,1753126277.5324457,,,,,,A
1753126277.6058788,1753126277.632179,0.10582758486270905,-0.08841492235660553,0.014181716367602348,0.2200501412153244,-0.15713010728359222,
1753126277.6058788,1753126277.6331768,,,,,,B
1753126277.705879,1753126277.7319121,0.10286805778741837,0.3314645290374756,0.05256907269358635,-0.1707959771156311,0.31545132398605347,
1753126277.8058789,1753126277.8326433,0.24766762554645538,0.17045770585536957,0.05911365523934364,-0.2956043779850006,-0.22386112809181213,
1753126277.905879,1753126277.9333732,0.26859697699546814,-0.4321121573448181,-0.3643169701099396,-0.2224409133195877,0.05380618944764137,
1753126278.005879,1753126278.0341039,-0.25080153346061707,0.07971604913473129,0.0044821156188845634,0.05785651504993439,-0.3257010281085968,
1753126278.005879,1753126278.036099,,,,,,C
1753126278.1058788,1753126278.1348345,0.14230979979038239,-0.003376924665644765,-0.009580881334841251,-0.03754120320081711,-0.20343095064163208,
1753126278.205879,1753126278.2355647,0.3266373574733734,0.07266006618738174,0.3800903856754303,0.0695791095495224,-0.2586272060871124,
1753126278.205879,1753126278.2375598,,,,,,A
1753126278.3058789,1753126278.3372931,0.10788219422101974,0.09041451662778854,0.05899474397301674,0.01347353681921959,-0.2397497147321701,
1753126278.405879,1753126278.4370258,-0.167774498462677,-0.17091988027095795,-0.3555574417114258,-0.09870807081460953,-0.05439143627882004,
1753126278.505879,1753126278.5377564,-0.03729347512125969,0.11435201019048691,-0.013823307119309902,0.07242774218320847,0.19460059702396393,
1753126278.6058788,1753126278.6384873,0.08375029265880585,0.24187332391738892,0.22424496710300446,-0.1774456799030304,0.21462760865688324,
1753126278.705879,1753126278.739218,-0.30336761474609375,0.2643149495124817,0.05275113508105278,0.3489835858345032,-0.3835166394710541,
1753126278.8058789,1753126278.8399482,-0.1649240255355835,-0.07835938036441803,0.18172447383403778,0.1638285368680954,-0.30206695199012756,
1753126278.8058789,1753126278.8419433,,,,,,B
1753126278.905879,1753126278.9406788,-0.22383160889148712,-0.283505380153656,0.07932058721780777,0.2628478705883026,-0.010570039041340351,
1753126278.905879,1753126278.9426737,,,,,,A
1753126279.005879,1753126279.0414097,-0.051840655505657196,0.043555550277233124,-0.19041666388511658,-0.12670540809631348,0.4200390577316284,
1753126279.1058788,1753126279.1421397,-0.28898441791534424,0.029171645641326904,0.21804006397724152,0.07199831306934357,-0.048298709094524384,
1753126279.205879,1753126279.2428703,-0.31689387559890747,-0.26479482650756836,-0.0943218544125557,-0.35357236862182617,-0.12770530581474304,
1753126279.3058789,1753126279.3436034,0.04306764155626297,-0.009496841579675674,-0.010364428162574768,0.2979969382286072,-0.20948554575443268,
1753126279.405879,1753126279.4443314,-0.3259665071964264,-0.15051016211509705,0.000905665394384414,-0.01845383644104004,-0.04766634479165077,
1753126279.505879,1753126279.5450618,0.029809480533003807,0.1602436900138855,-0.33719056844711304,-0.19846467673778534,-0.007152941543608904,
1753126279.6058788,1753126279.6457925,0.023312583565711975,-0.38605067133903503,-0.16570734977722168,-0.23492872714996338,-0.0687510222196579,
1753126279.6058788,1753126279.6477883,,,,,,A
1753126279.705879,1753126279.7465231,-0.1642473191022873,0.002546790288761258,-0.003930538427084684,0.055524587631225586,-0.048567675054073334,
1753126279.8058789,1753126279.847254,-0.36673545837402344,-0.016017429530620575,0.0315217524766922,0.050664134323596954,-0.037852004170417786,
1753126279.905879,1753126279.947986,-0.08364499360322952,0.28148871660232544,0.1691409796476364,-0.2868572771549225,-0.2484278529882431,
1753126280.005879,1753126280.0487146,0.08175025135278702,0.28545162081718445,0.015181994065642357,0.19777019321918488,-0.057637933641672134,
1753126280.005879,1753126280.0507102,,,,,,B
1753126280.005879,1753126280.051707,,,,,,C
1753126280.1058788,1753126280.1404693,0.08650872856378555,-0.011628690175712109,-0.08383259177207947,-0.39237847924232483,-0.3530251681804657,
1753126280.205879,1753126280.2501783,-0.511038601398468,-0.2728346884250641,0.11777731031179428,0.012846176512539387,0.2759353220462799,
1753126280.3058789,1753126280.3509078,0.11321987211704254,0.06360197812318802,-0.2623564302921295,0.30657219886779785,0.053015515208244324,
1753126280.3058789,1753126280.3529036,,,,,,A
1753126280.405879,1753126280.452635,-0.20775501430034637,0.3847516179084778,-0.22231356799602509,-0.14370766282081604,-0.06397122144699097,
1753126280.505879,1753126280.5523677,-0.20119871199131012,0.09762095659971237,0.010728137567639351,0.42659708857536316,-0.14159800112247467,
1753126280.6058788,1753126280.6530983,-0.37582293152809143,-0.2498418390750885,-0.271352618932724,0.03534863144159317,-0.0817427709698677,
1753126280.705879,1753126280.7538285,0.13935820758342743,-0.028782138600945473,0.17576366662979126,-0.08992426842451096,-0.01767067052423954,
1753126280.8058789,1753126280.8545592,-0.25853392481803894,0.15643930435180664,0.2600623369216919,0.5204496383666992,-0.05992377921938896,
1753126280.905879,1753126280.9552896,-0.30176714062690735,-0.30284184217453003,-0.07237464934587479,-0.029442019760608673,0.10905353724956512,
1753126281.005879,1753126281.057018,-0.08739900588989258,0.07883793115615845,0.20355944335460663,0.22846142947673798,0.048128675669431686,
1753126281.005879,1753126281.066994,,,,,,A
1753126281.1058788,1753126281.1667259,0.19539733231067657,-0.3245583474636078,-0.24681219458580017,0.11175984889268875,-0.0005623861216008663,
1753126281.205879,1753126281.2664573,0.5225589871406555,0.0071589043363928795,0.09848318248987198,0.15148743987083435,-0.111285500228405,
1753126281.205879,1753126281.2684522,,,,,,B
1753126281.3058789,1753126281.3671877,0.07146006077528,0.2873832583427429,0.13612490892410278,0.2265176922082901,-0.006039961241185665,
1753126281.405879,1753126281.4679184,-0.41547146439552307,-0.17736278474330902,0.38146737217903137,-0.007175752427428961,0.104415662586689,
1753126281.505879,1753126281.5686512,-0.4948385953903198,0.2547965943813324,-0.04521637782454491,0.19799016416072845,-0.07085659354925156,
1753126281.6058788,1753126281.6693802,0.22925586998462677,0.28943541646003723,-0.06986770778894424,-0.5043996572494507,0.13848307728767395,
1753126281.705879,1753126281.7701125,0.09885143488645554,0.05331449955701828,-0.004904286004602909,0.23027212917804718,-0.04286728799343109,
1753126281.705879,1753126281.7731054,,,,,,A
1753126281.8058789,1753126281.8618662,0.12312019616365433,0.07856197655200958,-0.19231119751930237,-0.2583782970905304,-0.04993119090795517,
1753126281.905879,1753126281.9715722,0.09388850629329681,0.24893608689308167,-0.3895173966884613,0.035510800778865814,-0.1457056701183319,
1753126282.005879,1753126282.0723045,0.14696481823921204,0.23443378508090973,-0.07494759559631348,0.06675712764263153,-0.24255923926830292,
1753126282.005879,1753126282.074299,,,,,,C
1753126282.1058788,1753126282.1730335,-0.13556347787380219,-0.1709134876728058,0.1359640210866928,0.3961098790168762,-0.03523750603199005,
1753126282.205879,1753126282.2737646,0.11269392818212509,-0.31830668449401855,-0.14973056316375732,0.07278834283351898,0.07380721718072891,
1753126282.3058789,1753126282.3744931,-0.3252700865268707,-0.10957758873701096,-0.04557500779628754,0.09949547797441483,0.04794832691550255,
1753126282.405879,1753126282.475224,0.1971587836742401,-0.25319328904151917,0.1483922302722931,0.07326434552669525,-0.3501617908477783,
1753126282.405879,1753126282.4772196,,,,,,A
1753126282.405879,1753126282.4782162,,,,,,B
1753126282.505879,1753126282.566979,-0.27848678827285767,0.20526210963726044,-0.3816910684108734,0.5423352718353271,-0.10215256363153458,
1753126282.6058788,1753126282.6766877,-0.24278579652309418,-0.17585569620132446,0.1558210849761963,-0.01976994052529335,0.07897213846445084,
1753126282.705879,1753126282.7774158,0.28789758682250977,-0.40545716881752014,0.15794000029563904,0.15244866907596588,0.31253963708877563,
1753126282.8058789,1753126282.8791456,-0.15287043154239655,0.4377184212207794,-0.0807182788848877,-0.1274590641260147,0.06011628732085228,
1753126282.905879,1753126282.9788797,-0.2811531126499176,-0.005498041864484549,-0.14448551833629608,-0.07871629297733307,0.04603635147213936,
1753126283.005879,1753126283.070634,-0.02665582112967968,-0.19259072840213776,0.12578436732292175,-0.1548997461795807,-0.27254748344421387,
1753126283.1058788,1753126283.1803377,-0.15487581491470337,0.28023579716682434,-0.07681746035814285,0.1529947817325592,0.09366503357887268,
1753126283.1058788,1753126283.182333,,,,,,A
1753126283.205879,1753126283.2810683,-0.21588562428951263,-0.11435501277446747,-0.22509479522705078,0.14219917356967926,-0.08096857368946075,
1753126283.3058789,1753126283.3818011,-0.18915362656116486,-0.024890996515750885,0.05805715546011925,-0.3683677613735199,0.09973498433828354,
1753126283.405879,1753126283.4825292,0.38848111033439636,0.048074956983327866,-0.357513427734375,-0.5973523259162903,0.04040251299738884,
1753126283.505879,1753126283.5832598,0.25997433066368103,0.0946655422449112,-0.11973167955875397,-0.13855186104774475,-0.18067482113838196,
1753126283.6058788,1753126283.683991,-0.06499738991260529,-0.18972446024417877,0.1255863457918167,-0.45607230067253113,0.12635618448257446,
1753126283.6058788,1753126283.6859858,,,,,,B
1753126283.705879,1753126283.784721,0.0815269872546196,-0.2960786819458008,0.01990474946796894,-0.10908796638250351,0.21646378934383392,
1753126283.8058789,1753126283.8854516,-0.07161052525043488,0.011547146365046501,0.08122532814741135,0.15634986758232117,0.3100406229496002,
1753126283.8058789,1753126283.8874469,,,,,,A
1753126283.905879,1753126283.9861822,0.15186507999897003,-0.09688131511211395,-0.2594291865825653,0.2764913737773895,-0.23452156782150269,
1753126284.005879,1753126283.9881773,,,,,,END_10Hz_5ch_rep1
1753126285.9898224,1753126285.9858332,0.5279850363731384,-0.22565211355686188,-0.3960832953453064,0.0902787521481514,0.3096398115158081,
1753126285.9898224,1753126285.9908206,,,,,,START_20Hz_5ch_rep1
1753126285.9898224,1753126285.9918177,,,,,,A
1753126285.9898224,1753126285.9928148,,,,,,B
1753126285.9898224,1753126285.9928148,,,,,,C
1753126286.0398223,1753126286.0376945,1.315134882926941,1.0613714456558228,1.0275996923446655,0.8703572750091553,0.8232773542404175,
1753126286.0898223,1753126286.0865636,-0.04470419883728027,0.45545482635498047,0.4587828516960144,0.11071398854255676,0.14519986510276794,
1753126286.1398225,1753126286.13643,-0.9009788632392883,-1.0279854536056519,-0.7420843839645386,-0.7716150879859924,-0.6433731913566589,
1753126286.1898224,1753126286.1872942,0.04077421501278877,0.32379308342933655,-0.40251508355140686,-0.04023091867566109,-0.1315537393093109,
1753126286.2398224,1753126286.238158,1.0256062746047974,0.9600500464439392,1.1931264400482178,1.1949810981750488,0.8149110674858093,
1753126286.2898223,1753126286.2890222,0.06130770593881607,0.23633544147014618,-0.1179661899805069,-0.19601508975028992,-0.2706993520259857,
1753126286.3398223,1753126286.3398862,-0.8118329048156738,-0.8473531603813171,-1.211137056350708,-1.1583573818206787,-0.7952059507369995,
1753126286.3898225,1753126286.39075,0.08206832408905029,0.22914600372314453,0.4138488173484802,0.12741278111934662,-0.12125663459300995,
1753126286.4398224,1753126286.441614,1.1091328859329224,0.6905735731124878,0.5194196105003357,1.1986613273620605,0.8464177250862122,
1753126286.4898224,1753126286.4924777,-0.06149410456418991,-0.13636597990989685,0.11742383986711502,-0.5735867023468018,-0.11342548578977585,
1753126286.5398223,1753126286.543342,-0.7816652059555054,-0.9881232976913452,-0.9074643850326538,-0.643635630607605,-0.8918593525886536,
1753126286.5898223,1753126286.5942059,0.10612619668245316,-0.1320440173149109,-0.1864810734987259,0.5270103216171265,-0.1146954894065857,
1753126286.6398225,1753126286.6450696,0.9525536894798279,1.0549250841140747,0.902289628982544,1.2689871788024902,1.0649878978729248,
1753126286.6898224,1753126286.6959336,0.1637292206287384,0.009579951874911785,-0.38948094844818115,0.341983824968338,0.10813185572624207,
1753126286.6898224,1753126286.702915,,,,,,A
1753126286.7398224,1753126286.7468004,-1.1339850425720215,-1.0291475057601929,-0.9794970154762268,-1.154715895652771,-0.9366600513458252,
1753126286.7898223,1753126286.7976637,0.21530048549175262,0.3233305513858795,-0.10863342136144638,-0.06859902292490005,0.20055995881557465,
1753126286.8398223,1753126286.8485265,0.6187881231307983,0.8692824840545654,0.6612187623977661,1.079317331314087,0.765311062335968,
1753126286.8898225,1753126286.8993905,-0.19352459907531738,-0.1952252835035324,0.47296085953712463,-0.0873793438076973,-0.10040994733572006,
1753126286.9398224,1753126286.9502552,-0.735114574432373,-0.9983834028244019,-0.7998261451721191,-1.3245407342910767,-0.9051607251167297,
1753126286.9898224,1753126287.001119,-0.22575753927230835,0.08887632191181183,-0.18547771871089935,-0.283338725566864,-0.26159629225730896,
1753126287.0398223,1753126287.0519814,0.9811543226242065,1.1394331455230713,1.0886543989181519,0.9050243496894836,0.8313959240913391,
1753126287.0898223,1753126287.1028464,-0.27122893929481506,-0.22481980919837952,0.08652424067258835,0.19568966329097748,-0.14563797414302826,
1753126287.1398225,1753126287.1537092,-0.6847497820854187,-0.901870846748352,-1.2510347366333008,-1.0223426818847656,-0.8407714366912842,
1753126287.1898224,1753126287.204573,-0.4254700541496277,0.20788778364658356,-0.07749338448047638,-0.133719339966774,0.034523699432611465,
1753126287.1898224,1753126287.2115567,,,,,,B
1753126287.2398224,1753126287.255438,1.0621329545974731,1.2145476341247559,0.7715182304382324,0.967059314250946,0.9850346446037292,
1753126287.2898223,1753126287.3063009,-0.01124660950154066,-0.29386961460113525,0.3581116199493408,0.03920856863260269,0.4138440787792206,
1753126287.3398223,1753126287.3571649,-1.3837722539901733,-0.6307291388511658,-1.0807501077651978,-0.6063466668128967,-1.172784447669983,
1753126287.3898225,1753126287.4080286,-0.3852587342262268,-0.04206853732466698,-0.20605069398880005,-0.07066598534584045,-0.03354121372103691,
1753126287.3898225,1753126287.4150112,,,,,,A
1753126287.4398224,1753126287.4598901,0.7500941157341003,1.308582067489624,1.0198588371276855,0.9007512927055359,1.008037805557251,
1753126287.4898224,1753126287.509757,0.10183624178171158,-0.059133172035217285,-0.028365591540932655,0.27037933468818665,-0.06442338973283768,
1753126287.5398223,1753126287.5606217,-1.430903434753418,-0.8957119584083557,-1.6034636497497559,-0.8919897079467773,-0.8110677599906921,
1753126287.5898223,1753126287.611487,-0.29493215680122375,0.02596663124859333,0.27385571599006653,0.11734139174222946,-0.1369001269340515,
1753126287.6398225,1753126287.6623495,1.3893601894378662,0.9502302408218384,0.6549050211906433,0.9844532608985901,1.1977639198303223,
1753126287.6898224,1753126287.7132127,0.09191929548978806,-0.0028186501003801823,-0.11726073175668716,0.11367341130971909,-0.4383300840854645,
