ch1_seno,ch1_complexo,ch2_seno,ch2_complexo,ch3_seno,ch3_complexo,ch4_seno,ch4_complexo,timestamp
-0.7705132427757894,-0.8958854020941583,0.9822872507286886,-0.7592111058499014,-0.4817536741017163,-0.9180202996339492,-0.3681245526846787,-1.0505569630136682,0.128
-0.8443279255020153,-1.27859237352545,0.9048270524660192,-1.15984558255003,-0.12533323356430578,-1.226154518033989,-0.7705132427757901,-1.028124520665009,0.132
-0.9048270524660198,-1.2853940303759661,0.7705132427757886,-1.523622166011549,0.24868988716485466,-1.4539027655177827,-0.982287250728689,-1.1587419607489535,0.136
-0.9510565162951535,-1.1331438546096724,0.5877852522924734,-1.7832814427297068,0.5877852522924727,-1.6771925255550117,-0.9510565162951538,-1.4971984391804478,0.14
-0.9822872507286887,-1.2814691042050164,0.368124552684678,-1.1670098078588613,0.8443279255020155,-1.5205955957785486,-0.6845471059286886,-1.2292125371474485,0.14400000000000002
-0.9980267284282716,-1.168427194074369,0.12533323356430567,-1.2328173599464154,0.9822872507286882,-0.9296412835262726,-0.24868988716485754,-1.3367833957971822,0.148
-0.9980267284282716,-0.9148041971733564,-0.12533323356430318,-0.9486985286815394,0.9822872507286889,-1.1518995258873084,0.24868988716485269,-0.8281884474477113,0.152
-0.9822872507286887,-0.5436748099112942,-0.36812455268467725,-0.7336569230940901,0.8443279255020162,-0.2722824947893958,0.6845471059286876,-0.6751354635770546,0.156
-0.9510565162951536,-0.30863924408833515,-0.5877852522924728,-0.6736869877104736,0.5877852522924736,-0.39528923589426734,0.9510565162951533,-0.48971204113356454,0.16
-0.9048270524660196,-0.5183689309935036,-0.7705132427757891,-0.37209895639495716,0.2486898871648557,-0.3654557874504661,0.9822872507286887,-0.26698568777233234,0.164
-0.844327925502015,-0.33125004254923185,-0.9048270524660197,-0.28625114774424654,-0.12533323356430293,-0.6376854434712899,0.7705132427757888,-0.8300199489002038,0.168
-0.770513242775789,-0.8429581480228792,-0.9822872507286888,-0.7696518233866501,-0.4817536741017153,-0.7398095025052307,0.36812455268467675,-0.4248515992475004,0.17200000000000001
-0.684547105928689,-1.0104922637183948,-0.9980267284282716,-0.9191264477891807,-0.7705132427757879,-0.3979783813544604,-0.12533323356430268,-0.4352687143087611,0.176
-0.5877852522924734,-0.8438807634313474,-0.9510565162951538,-0.6657359231369123,-0.9510565162951523,-1.0771833062302623,-0.5877852522924725,-0.9517326899187541,0.18
-0.4817536741017153,-1.2252982692998209,-0.8443279255020152,-1.1819634369216772,-0.9980267284282718,-0.8413833597860869,-0.9048270524660195,-0.9179406571641586,0.184
-0.36812455268467786,-0.858924551308674,-0.6845471059286885,-0.8520132509277836,-0.9048270524660201,-0.38392010711473673,-0.9980267284282716,-0.8659995111657706,0.188
-0.2486898871648545,-0.8324228638977544,-0.48175367410171477,-0.5549207599157487,-0.6845471059286886,-0.5737461655581512,-0.8443279255020144,-0.4408982172375321,0.192
-0.12533323356430465,-0.3189851572613479,-0.2486898871648556,-0.2827682794134466,-0.36812455268468,-0.40503824483940526,-0.4817536741017167,-0.40016578437818084,0.196
-2.4492935982947064e-16,-0.27938967769756223,-4.898587196589413e-16,-0.07634936994714134,-7.347880794884119e-16,0.03645540826249228,-9.797174393178826e-16,-0.08929608223874773,0.2
0.12533323356430418,0.5453580610782236,0.24868988716485466,0.42388166293940077,0.3681245526846786,0.5899220432935302,0.48175367410171505,0.24673832963442677,0.20400000000000001
0.24868988716485488,0.7861870937516761,0.48175367410171543,0.6124922309266408,0.6845471059286876,0.7178364804317161,0.8443279255020153,0.5753998674809233,0.20800000000000002
0.36812455268467736,0.9282747564427929,0.6845471059286877,0.6423081103700464,0.904827052466018,0.9531960763457661,0.9980267284282714,0.8050981536863938,0.212
0.4817536741017149,0.9688900639987226,0.8443279255020146,0.9157020960609367,0.9980267284282714,0.8092112236649665,0.9048270524660202,0.7308941060573657,0.216
0.5877852522924729,0.8975621369290748,0.9510565162951534,0.9056137384033941,0.9510565162951539,0.8417944915340202,0.587785252292474,0.8167976284017227,0.22
0.6845471059286886,0.8995458894877465,0.9980267284282716,0.8354180718242685,0.7705132427757911,0.7063779954725042,0.12533323356430462,0.6392396370078761,0.224
0.7705132427757893,0.3084783268686896,0.9822872507286886,0.48601099792890456,0.48175367410171666,0.40352691262566454,-0.36812455268467825,0.6638970347967232,0.228
0.8443279255020152,0.4628765898477603,0.9048270524660194,0.4076195272665513,0.1253332335643044,0.6344096418340405,-0.7705132427757898,0.8330531287235993,0.232
0.9048270524660197,0.5503769675997662,0.7705132427757887,0.38419086576307715,-0.24868988716485257,0.46181176189881085,-0.982287250728689,0.6749118811306831,0.23600000000000002
0.9510565162951535,0.5661874148537777,0.5877852522924736,0.9227185192940384,-0.5877852522924696,0.6178337891433849,-0.951056516295154,0.623306132798026,0.24
0.9822872507286886,0.7595127619351373,0.3681245526846782,0.8268157648220079,-0.8443279255020134,0.5815752054247035,-0.684547105928689,0.7124681841215141,0.244
0.9980267284282716,0.8488871872572582,0.12533323356430415,0.9314884793448043,-0.9822872507286884,0.7051957379524254,-0.2486898871648546,0.744939138290312,0.248
0.9980267284282716,1.048878787575134,-0.12533323356430293,1.3045120276835673,-0.9822872507286894,1.153263493353581,0.2486898871648522,0.9208839839862448,0.252
0.9822872507286886,0.8125686747032578,-0.3681245526846787,1.3710878966690345,-0.8443279255020163,1.5145604874427765,0.6845471059286898,1.3543809031462668,0.256
0.9510565162951536,1.235209791674786,-0.5877852522924726,1.502745689713369,-0.5877852522924739,1.669034604756388,0.9510565162951532,1.2918811635194305,0.26
0.9048270524660192,1.1410512075784975,-0.7705132427757901,1.4495107230423852,-0.2486898871648578,1.5709484820526884,0.9822872507286882,1.3791831770472447,0.264
0.8443279255020151,1.308117140490022,-0.9048270524660196,1.1667544956481513,0.12533323356430257,1.2632394461028644,0.7705132427757891,1.3380559378627814,0.268
0.7705132427757886,0.9550131519564938,-0.982287250728689,1.0999689970537352,0.48175367410171505,0.9367153160768277,0.3681245526846739,0.8977331980111893,0.272
0.6845471059286884,0.5527216037885582,-0.9980267284282716,0.2807629488997604,0.7705132427757877,0.4407546454167333,-0.12533323356430573,0.5917660476553115,0.276
0.5877852522924734,0.091611133553575,-0.9510565162951538,0.18116883792689153,0.9510565162951533,0.2677919977696968,-0.587785252292472,0.4596856058971755,0.28
0.48175367410171466,0.01595539078737469,-0.8443279255020143,-0.032761122898032714,0.9980267284282716,0.13077437974538786,-0.9048270524660208,0.2357282214908813,0.28400000000000003
0.368124552684678,-0.13101480226055537,-0.6845471059286886,-0.14047772818240803,0.9048270524660188,-0.2114707232836004,-0.9980267284282716,-0.26140003677394225,0.28800000000000003
0.2486898871648555,-0.04384618079721106,-0.48175367410171654,-0.6363251450376929,0.6845471059286915,0.005395897933418353,-0.8443279255020166,-0.2962195210878887,0.292
0.12533323356430567,-0.07793755021962456,-0.24868988716485754,-0.2750215716476794,0.3681245526846836,-0.29833663716339687,-0.48175367410172026,-0.2584203077310258,0.296
3.6739403974420594e-16,-0.238054832891491,-7.347880794884119e-16,0.2539957530210644,4.654895798033119e-15,0.3223557111350035,-1.4695761589768238e-15,0.38365682655984545,0.3
-0.12533323356430318,-0.1285183691774493,0.24868988716485269,0.4273540908818945,-0.3681245526846749,0.15100340242759314,0.4817536741017115,-0.058248348622247315,0.304
-0.24868988716485477,0.15492736183226177,0.4817536741017152,0.137030119977466,-0.6845471059286847,-0.10302902271512485,0.8443279255020151,0.24791449980308272,0.308
-0.36812455268467725,-0.04179810248698246,0.6845471059286876,0.08757616626577827,-0.9048270524660178,-0.10959031709035572,0.9980267284282713,-0.0910715696219172,0.312
-0.48175367410171555,0.0177184113270727,0.8443279255020154,-0.1884885381966373,-0.9980267284282714,-0.029651907393920724,0.904827052466019,-0.023920453950120588,0.316
-0.5877852522924728,-0.2515063097018163,0.9510565162951533,-0.3303227802268033,-0.951056516295154,-0.2733582596257105,0.5877852522924744,-0.47957955568044464,0.32
-0.6845471059286892,-0.8329012808300555,0.9980267284282717,-0.42771016372523096,-0.7705132427757914,-0.375855628704327,0.1253332335643016,-0.6993710492551397,0.324
-0.7705132427757891,-0.7701269996797138,0.9822872507286887,-0.8201941776564248,-0.48175367410171693,-0.6693306963577226,-0.3681245526846778,-1.0544182925651742,0.328
-0.8443279255020156,-1.260891059034193,0.9048270524660187,-1.2887119728161827,-0.12533323356430476,-1.2640992067496406,-0.7705132427757918,-1.5469944697898739,0.332
-0.9048270524660197,-1.2135881766286178,0.7705132427757888,-1.3402355566805855,0.2486898871648522,-1.2109856171918751,-0.9822872507286889,-1.333743787345741,0.336
-0.9510565162951534,-1.3728603588783983,0.5877852522924738,-1.64970223454298,0.5877852522924693,-1.399453411061194,-0.9510565162951541,-1.2214694340582133,0.34
-0.9822872507286888,-1.5119134931255118,0.36812455268467675,-1.305546058764974,0.8443279255020152,-1.1337536391390293,-0.6845471059286867,-1.0092151806759861,0.34400000000000003
-0.9980267284282716,-1.1422116386415104,0.1253332335643044,-1.2180878881338302,0.9822872507286883,-0.8587504807281859,-0.24868988716485507,-0.9150738297957104,0.34800000000000003
-0.9980267284282716,-1.1747826195648554,-0.12533323356430268,-1.00314647679026,0.9822872507286895,-1.0636353256891349,0.24868988716485174,-0.48839061989113186,0.352
-0.9822872507286889,-0.5638195669852036,-0.36812455268467514,-0.6759000649013296,0.8443279255020184,-0.4976100988555643,0.6845471059286843,-0.7037590967169123,0.356
-0.9510565162951538,-0.5178737407395044,-0.5877852522924725,-0.5149194887776173,0.5877852522924799,-0.7409242888857784,0.951056516295153,-0.5034173801235021,0.36
-0.90482705246602,-0.7324752090024848,-0.7705132427757877,-0.849426787342809,0.24868988716485815,-0.5321014169346743,0.9822872507286895,-0.31100582679790506,0.364
-0.8443279255020152,-0.5179397361991025,-0.9048270524660195,-0.23154217626589468,-0.12533323356429868,-0.5722122633767784,0.7705132427757895,-0.4382346285825686,0.368
-0.7705132427757898,-0.7194704293584635,-0.9822872507286884,-0.3194229263065618,-0.48175367410170844,-0.7453212972186656,0.368124552684681,-0.47393981989613126,0.372
-0.6845471059286885,-0.9563725568334376,-0.9980267284282716,-0.8433156095762511,-0.7705132427757875,-0.9361656466853817,-0.12533323356430523,-0.5414020870049784,0.376
-0.5877852522924735,-0.9052177655179452,-0.9510565162951539,-0.9317876807876303,-0.9510565162951521,-0.8825459273581632,-0.5877852522924716,-0.8584433019581307,0.38
-0.48175367410171477,-0.7712180815601264,-0.8443279255020144,-0.6664978543643512,-0.9980267284282716,-1.299008907666304,-0.9048270524660206,-0.9413893857614272,0.384
-0.3681245526846781,-0.6328625263674049,-0.6845471059286888,-0.9440185904953173,-0.9048270524660205,-0.5268646759440386,-0.9980267284282716,-0.7592806182673926,0.388
-0.2486898871648556,-0.36947847096375785,-0.4817536741017167,-0.7381160231488689,-0.6845471059286918,-0.6632363265576082,-0.8443279255020169,-0.9683466649025646,0.392
-0.125333233564304,-0.22857853106903903,-0.24868988716485435,-0.5093300392210349,-0.3681245526846773,-0.6428623587287994,-0.4817536741017145,-0.5050022420460243,0.396
-4.898587196589413e-16,-0.21355396560515338,-9.797174393178826e-16,0.4011876825085995,-1.4695761589768238e-15,0.249465551218464,-1.959434878635765e-15,0.029713324057665164,0.4
0.1253332335643048,0.33067553685348966,0.2486898871648559,0.20116957642604072,0.3681245526846746,0.09775217595399538,0.48175367410171727,0.42317731369916656,0.404
0.24868988716485466,0.570285194720048,0.48175367410171505,0.994260113132925,0.6845471059286896,0.8800291090777378,0.8443279255020147,0.8838984288542633,0.40800000000000003
0.3681245526846788,1.0131128580189352,0.68454710592869,1.0002310734383142,0.9048270524660192,0.9970604727577169,0.9980267284282718,0.7210738800385174,0.41200000000000003
0.48175367410171543,0.9129519233034502,0.8443279255020153,1.0654406073888498,0.9980267284282713,1.1932938820170933,0.9048270524660192,0.9699166746587337,0.41600000000000004
0.5877852522924727,0.8610877165587252,0.9510565162951533,0.7507853350234575,0.9510565162951552,1.001413901797905,0.5877852522924748,0.8213815999393271,0.42
0.6845471059286877,1.0085287813267212,0.9980267284282714,0.49693249309587006,0.7705132427757938,0.799077567115309,0.12533323356430912,0.6993722782403455,0.424
0.7705132427757891,0.7321844706046012,0.9822872507286887,0.7468001951386762,0.48175367410171727,1.0412570058585726,-0.3681245526846773,0.20264347569953672,0.428
0.8443279255020146,0.1850666045300095,0.9048270524660202,0.2750861593402757,0.12533323356430864,0.6360722294752438,-0.770513242775787,0.29268914880133545,0.432
0.9048270524660196,0.45865613235308283,0.770513242775789,0.3421718566307998,-0.2486898871648484,0.3458363071115717,-0.9822872507286888,0.5070504726788764,0.436
0.9510565162951534,0.7581749789272356,0.587785252292474,0.3834374809553206,-0.5877852522924718,0.6197938601728497,-0.9510565162951542,0.5084949046403023,0.44
0.9822872507286888,0.8943899486825024,0.368124552684677,0.5727418310760671,-0.8443279255020131,0.6086696893201263,-0.6845471059286872,0.5692704493070622,0.444
0.9980267284282716,0.8936777169073733,0.12533323356430462,0.6294094666630493,-0.9822872507286876,0.8632622981350034,-0.24868988716485554,1.0158693794418374,0.448
0.9980267284282717,0.8475854209101733,-0.12533323356430245,1.3759102319939207,-0.9822872507286888,1.1530817811886533,0.24868988716485127,1.330976978236809,0.452
0.9822872507286886,1.5456594538326387,-0.36812455268467825,1.3478374449544843,-0.8443279255020167,1.1853252766067643,0.6845471059286891,1.4850321041175114,0.456
0.9510565162951538,1.6302583014495875,-0.5877852522924722,1.345383469199557,-0.5877852522924774,1.3877579437796062,0.9510565162951529,1.588092205088464,0.46
0.9048270524660194,1.080518265942703,-0.7705132427757898,1.1768161965815453,-0.24868988716485507,1.690804549906986,0.9822872507286883,1.277468428129381,0.464
0.8443279255020152,1.058273167726232,-0.9048270524660194,1.200993186865324,0.12533323356430184,0.9947836342118884,0.7705132427757898,1.0209743884921445,0.468
0.7705132427757887,0.8178085342707755,-0.982287250728689,1.2280497162223436,0.48175367410171127,0.8150867477327326,0.3681245526846748,1.016205322201137,0.47200000000000003
0.6845471059286886,0.5128869241104829,-0.9980267284282716,0.8914812782751134,0.7705132427757895,0.9956590972152504,-0.12533323356430476,0.5406869635298707,0.47600000000000003
0.5877852522924736,0.32613235673065955,-0.951056516295154,0.3842865598071959,0.9510565162951509,0.2887143025425905,-0.5877852522924712,0.24693315932082732,0.48
0.48175367410171643,-0.05754597482549306,-0.8443279255020165,-0.15479316392388562,0.9980267284282718,-0.11794442417620637,-0.9048270524660174,0.15846857516908594,0.484
0.3681245526846782,0.08081649401415672,-0.684547105928689,-0.31990426641037295,0.9048270524660221,0.2201309238810022,-0.9980267284282717,-0.5988572120463713,0.488
0.2486898871648557,-0.40380821460172217,-0.48175367410171693,-0.1430122009304769,0.6845471059286946,0.09541283746143556,-0.8443279255020172,0.14137421169424427,0.492
0.12533323356430415,-0.19911288646781378,-0.2486898871648546,-0.32689637119097553,0.368124552684681,-0.06704747684920231,-0.48175367410171493,-0.1390246667733013,0.496
6.123233995736766e-16,0.2223461629134358,-1.2246467991473533e-15,-0.4392506957530844,5.3896838775215305e-15,0.15713079119381956,-2.4492935982947065e-15,0.09411837762604447,0.5
-0.12533323356430293,0.2540433355216888,0.2486898871648522,0.24600969538848885,-0.368124552684671,0.08505233376491045,0.4817536741017106,0.11819993784994597,0.504
-0.24868988716485452,0.25862506044996847,0.4817536741017148,0.1748954981560433,-0.6845471059286867,0.156315511935488,0.8443279255020145,0.22813645424665252,0.508
-0.3681245526846787,0.20825157749576292,0.6845471059286898,0.41390027542566155,-0.9048270524660175,-0.08119356341603443,0.9980267284282718,0.04313199071111774,0.512
-0.4817536741017153,-0.09075128932211042,0.8443279255020152,0.12348479880444907,-0.9980267284282711,-0.09161737973287344,0.9048270524660194,-0.165785183633471,0.516
-0.5877852522924726,-0.30547939998048307,0.9510565162951532,0.06954491642781824,-0.9510565162951542,-0.3348555423332372,0.5877852522924751,0.05026730013540692,0.52
-0.6845471059286876,-0.7334499122537,0.9980267284282713,-0.6217190620280222,-0.7705132427757918,-0.5079208379971836,0.12533323356430962,-1.0521119773397076,0.524
-0.7705132427757901,-1.1258358731166536,0.9822872507286882,-1.092121152249077,-0.4817536741017207,-0.8996129253788285,-0.36812455268468347,-0.580144171856998,0.528
-0.8443279255020155,-1.7145797605125297,0.9048270524660189,-1.1351018593254507,-0.12533323356430548,-1.219997288383301,-0.7705132427757913,-1.0968366169768904,0.532
-0.9048270524660196,-1.512275422931323,0.7705132427757891,-1.5648026115269698,0.2486898871648515,-1.281010305907023,-0.9822872507286887,-1.0724536939414682,0.536
-0.9510565162951534,-1.3816180298826577,0.5877852522924742,-1.686091304270831,0.5877852522924687,-1.40076573551536,-0.9510565162951544,-1.5483201919258844,0.54
-0.982287250728689,-1.1795210847093809,0.3681245526846739,-1.3104835717406436,0.8443279255020147,-1.6807363953389551,-0.6845471059286823,-1.2476401835781394,0.544
-0.9980267284282717,-1.1746010295410267,0.12533323356430134,-1.1660895372444213,0.9822872507286882,-1.2435656614400232,-0.24868988716484913,-1.073043778402305,0.548
-0.9980267284282716,-1.0766009583712828,-0.12533323356430573,-0.8694896073994345,0.9822872507286896,-0.9700307882496811,0.24868988716485768,-0.8341246900115831,0.552
-0.9822872507286887,-0.4663578959264362,-0.36812455268467803,-1.0126084972229206,0.8443279255020151,-0.6784360232286784,0.6845471059286887,-0.8566182505051133,0.556
-0.9510565162951538,-0.5889591574656028,-0.587785252292472,-0.44229662737634134,0.5877852522924748,-0.29253292509171824,0.9510565162951528,-0.23419110320220451,0.56
-0.9048270524660186,-0.30009127210097475,-0.7705132427757919,-0.47671064162457777,0.24868988716485885,-0.1794042855854272,0.9822872507286871,-0.16299773219758534,0.5640000000000001
-0.8443279255020143,-0.8685703215081408,-0.9048270524660208,-0.36745191417230677,-0.125333233564305,-0.1730209428026382,0.7705132427757856,-0.36054018227661533,0.5680000000000001
-0.7705132427757888,-0.666698414310035,-0.9822872507286889,-0.5812705848061753,-0.48175367410171405,-0.7385472712878457,0.36812455268467525,-0.5976600246225372,0.5720000000000001
-0.6845471059286886,-0.6394043686374516,-0.9980267284282716,-0.7282912954811889,-0.7705132427757915,-0.8062910664667935,-0.12533323356430426,-0.7463219827570526,0.5760000000000001
-0.5877852522924737,-0.8624948664535607,-0.951056516295154,-1.055815600605913,-0.9510565162951496,-0.5530207197625421,-0.5877852522924708,-0.727585952001788,0.58
-0.48175367410171654,-0.8393034139340794,-0.8443279255020166,-0.9448674702060545,-0.998026728428272,-0.965751338064949,-0.9048270524660171,-0.5521093987491014,0.584
-0.36812455268468,-0.9392961559172586,-0.6845471059286918,-0.6609808151115808,-0.9048270524660238,-1.1043934882058284,-0.9980267284282721,-0.8036434841408965,0.588
-0.24868988716485754,-0.7898469541755322,-0.48175367410172026,-0.7555966094241002,-0.6845471059286975,-0.9051311201541045,-0.8443279255020212,-0.5861149993806395,0.592
-0.12533323356430426,-0.7140833553259965,-0.24868988716485482,-0.23855790832188292,-0.36812455268468464,-0.610778973807935,-0.4817536741017153,-0.44758968543677247,0.596
-7.347880794884119e-16,-0.0926101740286868,-1.4695761589768238e-15,0.2045885371550178,-9.309791596066238e-15,0.09642459555418088,-2.9391523179536475e-15,-0.10034881166841216,0.6
0.12533323356430282,0.2226420510886549,0.248689887164852,0.23985318004286058,0.3681245526846673,0.4213783692467496,0.4817536741017102,0.3490658132418765,0.604
0.24868988716485269,0.4002293445166814,0.4817536741017115,0.7130194488258306,0.684547105928684,0.6834530855176452,0.8443279255020104,0.4299799953166509,0.608
0.36812455268467525,0.7531485565285485,0.6845471059286845,0.7101455072877094,0.9048270524660158,0.6093172144763124,0.9980267284282709,0.9036241428818573,0.612
0.4817536741017152,0.8885991540644663,0.8443279255020151,0.8070594130978361,0.9980267284282709,0.9767469349346236,0.9048270524660196,0.882632902168842,0.616
0.5877852522924725,0.4582904611034884,0.9510565162951531,0.763787126447924,0.9510565162951554,0.6910292822004381,0.5877852522924756,1.0430463028787051,0.62
0.6845471059286876,1.05699694310489,0.9980267284282713,0.6089988614456483,0.7705132427757944,0.8114102690535083,0.1253332335643101,0.5794634636033537,0.624
0.7705132427757878,0.3010266801583261,0.9822872507286895,0.4699694452524842,0.48175367410171793,1.2696923850202795,-0.3681245526846698,1.112324168238766,0.628
0.8443279255020154,0.47228598593632576,0.904827052466019,0.18157057186778885,0.12533323356430937,0.2536178170049949,-0.7705132427757909,0.3060847883759604,0.632
0.9048270524660195,-0.0036214703614015353,0.7705132427757894,0.37672583005390053,-0.24868988716484772,0.4470457944758363,-0.9822872507286886,0.32612812011117764,0.636
0.9510565162951533,0.879529134266312,0.5877852522924744,0.8128163104293629,-0.5877852522924712,0.2868679595217126,-0.9510565162951545,0.3434719470859642,0.64
0.9822872507286884,0.7145127382831815,0.36812455268468075,0.474508592445971,-0.8443279255020126,0.4522661206657689,-0.6845471059286931,0.783939252485631,0.644
0.9980267284282717,0.8101502091504672,0.1253332335643016,0.6491084202073655,-0.9822872507286874,1.019648356129675,-0.2486898871648496,0.9052077148064589,0.648
0.9980267284282716,1.2352312427269496,-0.12533323356430548,1.1441202962313222,-0.9822872507286889,1.1774374397419292,0.2486898871648572,1.1699540241055686,0.652
0.9822872507286887,1.2540209941780331,-0.3681245526846778,1.4667834916504912,-0.8443279255020172,1.542518584440764,0.6845471059286884,1.2111632749326908,0.656
0.9510565162951539,1.5355621128507753,-0.5877852522924718,1.1038105531470452,-0.587785252292478,1.437503647315715,0.9510565162951525,1.3522062655156573,0.66
0.9048270524660187,1.7443236832808184,-0.7705132427757918,1.279241586403682,-0.24868988716485577,1.511400163759644,0.9822872507286872,1.3880581207524587,0.664
0.8443279255020144,1.2423141173408114,-0.9048270524660207,1.326889061656663,0.1253332335643011,1.192211715921855,0.7705132427757859,1.2794199318890935,0.668
0.7705132427757888,1.2788887617399123,-0.9822872507286889,0.7018664338414318,0.4817536741017106,0.8503048061326866,0.36812455268467575,1.0997990803441509,0.672
0.6845471059286887,0.5737161445198945,-0.9980267284282716,0.1377251590199623,0.770513242775789,0.26693424069799965,-0.1253332335643038,0.8093081932843756,0.676
0.5877852522924738,0.2247657840719397,-0.9510565162951541,0.1614475738367436,0.9510565162951506,0.2802466801353614,-0.5877852522924705,0.2791028783463882,0.68
0.4817536741017135,0.3717827275549948,-0.844327925502013,0.09643372866558368,0.9980267284282719,0.02725888616565564,-0.9048270524660229,0.20585971748213558,0.684
0.36812455268467675,-0.43407944100086693,-0.6845471059286867,-0.0200360351512594,0.9048270524660194,-0.10683035490465748,-0.9980267284282712,-0.22300909631258992,0.6880000000000001
