ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,lsl_timestamp
0.7026590828015963,0.30906988797673507,-0.4309559742058744,0.3287112716963093,0.5214621914230692,0.22877595959363725,0.4351778154154513,0.5773093174653808,0.40133885590682916,0.4049877544560551,1751332165.2900176
0.7305011586464323,0.5765489596741497,0.4868388613990707,0.2983402245574499,0.7855021714242861,0.32464931240766015,0.5463291437774451,0.2642035699577719,0.4509373110929049,0.4882382247656806,1751332165.2904177
0.6042718326329557,0.5886855383179933,0.36560749480520827,0.41952857158472096,0.4345504290653678,0.37320736266035587,0.43669655905445287,0.36600651198294204,0.22547438056414568,0.6019504922397467,1751332165.2908175
0.4892950629176991,0.4327433537264024,0.4307990380258492,0.610688275531714,0.32323120867490995,0.5531088306283215,0.4206203532378678,0.23805833366722345,0.35519099942650456,0.5865183810725503,1751332165.2912176
0.7407861304992889,0.8138629549564392,0.3935901103543706,0.5585189169098791,0.5876825160764858,0.8218622443413602,0.9602679120027624,0.4598265466197237,0.8516715675122251,0.7198027591099969,1751332165.2916176
0.6189323955596179,0.35291011835925445,0.4815384557621442,0.6320855111134392,0.6044392681058888,0.7748331793401958,0.26319995583966244,0.7426727558029471,0.49645211816812895,0.6026735369459557,1751332165.2920177
0.37023851438923555,1.0428007517547084,0.40094483965877425,0.48971246059176804,0.8226427509974144,0.50178210971438,0.6617783285468848,0.7459968027082612,0.681449211839399,0.6654614134004762,1751332165.2924175
0.8322357641180803,0.473741772104579,0.5631624467449923,0.6709746109849599,0.6518137879920908,0.6176880812800877,0.6067688231303142,0.4733544657002129,0.673111759566374,0.5554793729667846,1751332165.2928176
0.8700591122744499,1.0254003814597001,0.6669716800323595,0.9044966988301619,0.3660087206654596,0.5158339750359199,0.6990857855657785,0.5555245081149239,0.5866114443865472,0.6286515792600325,1751332165.2932177
0.6462555718592908,0.6172130134943095,0.402554309322488,0.5299000156235524,0.7058153843864137,1.2664263319720712,0.9277332238597291,0.5578237697273573,0.7485463662449279,0.5298683847072139,1751332165.2936175
0.7259715430676998,0.26511817513514957,0.5867065482343073,0.8074935665528393,0.6477272044818437,0.7035315706044781,0.7876859897841306,0.4201916572911061,0.6488094764353367,0.6321397914484086,1751332165.2940176
0.8149248225749423,0.47886219454336076,0.824880361622861,0.7756786504629309,0.2547699059423208,0.7975115631910328,0.39598151263915865,0.7180933792236884,0.6807987493742887,0.7471893147192477,1751332165.2944176
0.7554670366024089,0.99332100230183,0.8187638184589163,0.7454812809913589,0.7031962791774613,0.6923235946789151,0.7434924725599226,0.9230194370273406,0.9644014965423279,0.8909393954350184,1751332165.2948177
1.0189951967172828,0.8870724168392052,0.4725306095968995,0.6508771987887876,0.9566311360579424,0.6762248880050394,0.6549040863233903,0.5958346816155926,0.952818941268383,0.7587071456205975,1751332165.2952175
0.8491124239663846,0.6400804800694471,0.4395429959164268,0.9036862426509884,1.0487139803366448,1.2556627985370359,0.8350154336642417,0.6854701632205337,0.7423178519679707,0.9192357434085493,1751332165.2956176
0.9735251360521677,0.9651362770288012,1.219877381439809,0.9035742316667474,1.139378464246225,0.6974588283747837,0.9767971284118762,1.122427918480859,0.8039837830583719,0.757914370682647,1751332165.2960176
1.038593916816141,0.839451608625299,0.9297621563595744,1.1735145976936108,0.9231145056058412,1.187150510677263,0.5773292919716069,0.7844030635136595,0.5476022593667218,0.701420142153238,1751332165.2964175
1.0550604177646672,0.578515212868635,0.683110002442875,0.7120231155266403,0.9743859661199727,0.9030845773761336,0.7145161151756403,1.073152925910664,1.0349238754887087,0.8025354834015763,1751332165.2968175
0.7815417034601255,1.2488623073916045,1.2072986606045688,0.9494495269870613,1.201342231229542,1.0234131391859738,1.049165337392983,0.8354016931999904,0.49839166008758407,0.9516149772278569,1751332165.2972176
1.0793771805919048,1.0299316942943622,0.9297311566678186,0.743978497999005,0.441004382333354,0.7399059139638181,0.8202430433409188,0.6222212920838451,0.8042048490629097,0.9852557758941773,1751332165.2976177
0.9155249046799856,1.1728755401341031,1.0369227995267596,0.4444704979922032,1.2359259760509986,1.1670022626307097,1.0634359182753033,0.8667838791198197,1.0042585041737533,1.1557140453836396,1751332165.2980175
0.5040527246818858,0.5016751836686268,0.6838772302246949,1.1164572829010198,0.7816253181303842,0.827002773084645,1.0454293896492886,0.8628068431462184,0.5968701618787708,0.8330822995295387,1751332165.2984176
1.197998793421238,1.1064882315095415,0.7999204632031334,0.8849270011489506,0.8138419288647301,0.711581580030933,1.0519131434336577,0.9026417272861399,0.8195519682140429,0.5248023897267782,1751332165.2988176
1.0393242055684846,0.8925540879972967,0.9578544328354685,0.9245509525837644,0.8481450051038367,1.119271563533763,0.8951363452440886,0.893001903267626,0.760658139287641,0.9995967612322756,1751332165.2992177
1.197084356414341,0.5104092212288025,0.7568436047777201,1.1367470487679041,1.0772396563899127,0.5915951464113639,0.502215922944216,1.1899471112600917,0.6720285836448003,1.1927514817897082,1751332165.2996175
0.879867995808416,0.916396390008082,1.239278549810702,1.075109331851385,1.0312544829778898,0.6869115350686363,1.2498698965129627,1.126252318497789,1.270941554425518,0.8756257472368503,1751332165.3000176
1.0854526377490965,0.49698294416031363,0.6869172559409651,0.9136778321351268,0.6346768495042419,0.80980044012004,1.1278695577737483,1.1568927924386323,0.9128235542982334,0.6651126171425321,1751332165.3004177
0.9990998506406019,1.1951255180867477,1.1422175135013213,1.1045358525463695,0.9861852616309974,1.0834441359396216,1.0057806208253453,0.9176561004436219,1.0988377891723513,1.202863164285154,1751332165.3008175
0.6407573111872729,0.9345632512232116,0.5771730341838965,1.150364396610722,1.0188174550737092,1.228090219729351,1.066613046420646,0.9150617489259629,1.2098704695996956,0.7615061584743354,1751332165.3012176
1.100368095771244,1.0228092238400073,0.829398409128971,0.912435667641681,0.9832323615718084,0.898603702535101,0.9819508884514973,0.7581470831261033,1.2336196643406865,1.1861197845064437,1751332165.3016176
0.5955469215092064,1.0738159824118472,1.0088403925774576,0.643633340827996,0.8837048580517879,0.6952837659421061,0.8333346739630919,0.7948742526169805,0.9540057481505091,0.679066584662886,1751332165.3020177
1.1762273859041308,1.3749184667842491,0.966120069137911,0.9815041251738353,0.8168298826820591,0.733484740879937,1.1375540895074847,0.45509053256411514,0.8643818824546041,0.6250862705220974,1751332165.3024175
0.9863772843563122,0.7735325361886338,0.8398195192507523,0.9382800957424136,0.8879290505809507,1.1551748057866613,1.1148169530099503,1.1923071399681913,0.7876206269736508,1.0288744660448443,1751332165.3028176
1.0526166724854444,0.9022152242696673,0.5851223712428091,0.6375193756024582,0.9812702013138792,0.9614714942598823,0.7339213134460004,0.9018420657881261,0.6323240189347274,0.9142407341648608,1751332165.3032176
0.6248177341898209,0.9441636043596489,0.984829027319871,1.1362089038726788,0.966651810158009,1.0342391239974225,0.904864053019564,0.8964194602837842,1.1251667737432973,0.8181134871518199,1751332165.3036175
0.9889414640798154,0.8006351611897236,1.2529420019715858,1.1692556007691972,1.1827249770153319,1.1347312746428644,1.13523270550651,1.3583221933701108,1.0592141665863382,0.8956693304132907,1751332165.3040175
0.5701713799850869,0.7684158761083724,1.1914650832954248,1.103694596506277,0.9180919938286402,1.2427524421092795,0.42021490078907414,0.7335879465659464,0.7986493528775132,1.2388710269770387,1751332165.3044176
0.9439362608546525,1.2284700645414437,1.0136218756731967,0.8641368366390394,1.16152712957723,0.6927459007792587,0.7068637725198648,0.9769958015345136,0.7142194785910148,0.5953842260401604,1751332165.3048177
0.4762935017813603,0.80958968565217,1.042872710894178,0.5695467567798201,1.1180791232341034,0.7508235817244056,0.7137634985171843,0.8342099682912663,1.1396829830670883,1.04787446989615,1751332165.3052175
0.7222440913850566,1.0987084333357253,0.6555064920068026,1.229721513685789,0.9665973111158822,0.9534249370144803,0.7893644233477803,1.097721463642854,0.768599545025615,1.1564351588210784,1751332165.3056176
0.8333752815803817,0.7880964674202029,1.1385577881777573,0.9011963395917474,0.8589983083724695,0.8796181740869432,0.8292012760876752,0.6447436805241731,0.8115307855855609,0.68748464327597,1751332165.3060176
0.8067419596623036,0.7106543094141348,0.6545845042617333,0.6805332961355396,0.8416781388699549,0.9831864206708613,1.194077881929053,0.5512455527993962,0.8612332664662046,0.6657223416329372,1751332165.3064177
0.9601614734182929,1.0513464668232784,0.9239091105576128,1.0023769864769556,0.7450993585019479,0.5864165577977449,0.7191187373679415,0.8456032404269508,0.9394547316892851,0.9120848847552862,1751332165.3068175
0.4850928174301462,0.8919333826278445,0.9586536398279604,0.8253673147340214,0.6609276282408498,1.0118618515563087,1.1586677873743214,0.5692030916349355,1.1722183246671578,0.5061380927816264,1751332165.3072176
0.8756921802348238,0.7429484260288706,0.6399215379347085,0.5674509409686105,0.6900541773820547,0.9934614358331124,0.5073297831338559,0.7549287179061891,0.8274782378055745,1.159115607277462,1751332165.3076177
0.7691668961787133,0.8887863995906302,1.0518518224629996,0.785305678775961,0.5593050202486591,0.8596911751316473,0.834284403808081,0.5918420334715949,1.0389261506993341,0.6083914337339954,1751332165.3080175
0.9521085907965522,0.900320927390195,0.7379432532806542,0.36268303032392785,1.101992632083348,0.7200286272632234,0.9813204917235655,0.7390842937704476,0.7455576886492851,0.9081573570170434,1751332165.3084176
0.8736838622698269,1.1191809758273754,0.48987437948222806,0.7753205577805841,1.1548076847263795,0.5901976957723803,1.0919461357727172,0.579695567729942,0.7831166865975602,0.9731893348363956,1751332165.3088176
0.7481985052199679,0.5015719715239283,0.9593959006072417,1.0507314258443206,0.692961341664138,0.9054677330665155,0.4743373335025944,1.0295598407043545,0.4965388507326853,0.5324002353781574,1751332165.3092177
0.5315424074689379,0.6418372215208443,0.5533820325448333,1.1392767121289322,0.49169089054548987,1.0032473649936655,0.6287052060791183,0.8640559970770932,0.6294138084191598,0.8214018853544622,1751332165.3096175
0.6119613200981667,0.7663989978212646,0.8574432497387068,0.7872622752259774,0.984515742149021,0.9856782911564653,0.5671816359277442,0.4793159772676589,0.9092261952503757,0.5746275404631971,1751332165.3100176
0.718305303765174,0.9487060850003842,0.7046486400382652,0.9329106791834265,0.6265703119617502,0.8358712253011074,0.730400512966872,0.40589359323502117,0.7658814689308169,0.7275252798433957,1751332165.3104177
0.45387906471229156,0.8647509573454183,0.6725450283550551,0.9480169445177741,0.6090910473573763,0.687106605929334,0.5926070037539599,0.6330548179367086,0.5642995663330663,0.7356105466871953,1751332165.3108175
0.314988775544469,0.560061534144481,0.9669575419359131,0.6303329660695475,0.4561903931295105,0.8930873518015755,0.3610785212886547,0.5509145425443538,0.3850176989333653,0.8075998442151571,1751332165.3112175
0.6324565161019151,0.7568887801123014,0.7502073583167839,0.6072080310902601,0.7669465608048749,0.5891738926611367,0.5026055217269747,0.5424318580025123,0.8532551927933736,0.44579720893217145,1751332165.3116176
1.020791752114631,0.7083812735086953,0.7119884490438273,0.45257887787184153,0.8299670513198156,0.49916824479862243,0.5291471103198468,0.43854113610073353,0.34845886198678444,0.2839135366230261,1751332165.3120177
0.5240925575191746,0.5591028449652089,0.7526685772205746,0.9710451522722674,0.5641337955400532,0.45287062033318826,0.7631355418237382,0.7629139424073895,0.6600573698120978,0.782637013866378,1751332165.3124175
0.5291653489095179,0.6771826276528118,0.04452881685258814,0.7185933804396337,0.5429503477303623,0.4126356021439175,0.5849567713802508,0.6295769744810273,0.2247235516888535,0.853270859972839,1751332165.3128176
0.47292495967760106,0.5550428022067596,0.7990848260920645,0.6081613714140579,0.5294300156148696,0.7230232480032012,0.5427944976771012,0.21542263994477656,0.7086231993691482,0.5654054036191617,1751332165.3132176
0.8533110588581769,0.35651151164273387,0.5790522599595435,0.646054140997648,0.5265136146206478,0.4920853928606432,0.6881734397190522,0.6366746652908493,0.7655080201604191,0.7604722149339241,1751332165.3136177
0.38395118705906534,0.7137691217989176,0.5293828776132454,0.740900132734276,0.6760924952045786,0.5060273801054523,0.10829297035794339,0.6502419897612766,0.680953034833391,0.7108170223404449,1751332165.3140175
0.9383457189227785,0.3484016875515065,0.4923739454231407,0.6001381157548656,0.3194914638518296,0.31468945740965604,0.43286068961984353,0.5516375115621416,0.5454552269421669,0.697729563610557,1751332165.3144176
0.7378172617507609,0.667843952806318,0.5516615742599851,0.25113332544880596,0.5254884290296763,0.5063822184847029,0.5341083687243211,0.829917007838012,0.7090859667370218,0.8016535077972371,1751332165.3148177
0.36594876623304606,0.502965741788691,0.10871559897193106,0.7615390871635058,0.5960283754722655,0.5113689798981673,0.6851581032860227,0.5240462214771217,0.16266157584483681,0.768793998520898,1751332165.3152175
0.23298941209095508,0.6462477636489234,0.4423344143679007,0.5656120601251975,0.39778282594496084,0.69022972987648,0.5622101146042624,1.0063656801052248,0.28685760574363794,0.5175019068199778,1751332165.3156176
0.6013466206772538,0.3791262458690678,0.5103378409833784,0.4738311207515863,0.4999149048313198,0.5389737214019973,0.5457357982952229,0.5426525091141942,0.3953717980001274,0.36679263190371525,1751332165.3160176
0.37613970696175814,0.6149198941934881,0.5256702295363059,0.7159831401015094,0.690210853058958,0.19914494565680246,0.2384679573126977,0.3345546087676279,0.5271445408330873,0.5916075204102224,1751332165.3164177
0.42490200936972394,0.5766637964007113,0.25472768667009416,0.272289053367436,0.34388052762095855,0.6053635181987331,0.014233298201861366,0.5988710464413249,0.3923448607645292,0.2562668058656151,1751332165.3168175
0.40218381602169906,0.37032454503322587,0.5629336361858573,0.33858976665128493,0.5885692373934749,0.3303906525955832,0.3766131446007504,0.367415526001853,0.6987007413900351,0.21770856681613693,1751332165.3172176
0.5151891920169924,0.7006265696355167,0.5857442058915002,0.3227164812317967,0.5659600947986776,0.5803039160499683,0.4601170524793475,0.6878193942752755,0.5715729937053355,0.5082594050813065,1751332165.3176177
0.7956521675302151,0.6011582534264497,0.4955112827896879,0.3619750991340342,0.18709181006856795,0.44579090319356307,0.5246905801140852,0.2793579544070982,0.6602177106933582,0.09055361352768054,1751332165.3180175
0.41531795222784146,0.21478227552468823,0.3596175568208372,0.2744507411787559,0.4706316091651276,0.3957382859614864,0.0935129885743276,0.13696171956801595,0.8284718088934757,0.09614323445060768,1751332165.3184175
0.2375938923321076,0.3113522323921718,0.29248296020039466,0.4830634344876084,0.39784524933898585,0.2702840543170421,0.6548093971753659,0.4781106450048006,0.390438994802789,0.6673955957629775,1751332165.3188176
0.5237726878161133,0.4001446052016197,0.5040844759485583,0.43389952831478157,0.4433452129914372,0.3239402679306347,0.373889221338299,0.6357274556566296,0.3014029370995448,0.4661678566310831,1751332165.3192177
0.09491646744789584,0.7858097426608074,0.36136577957976623,0.28898418063056086,0.4108386392470373,0.38405294624601555,0.3871415217226097,0.6338782983940969,0.10836563322610304,0.029727857976844407,1751332165.3196175
0.43606794400154525,0.45883128082730185,0.38776961258803155,0.3900825604017919,0.6037458749265079,0.7821797227942169,0.25126992211428845,0.3332578476211383,0.38212185511415386,0.3647690069434721,1751332165.3200176
0.3310272635123838,0.30470482954809247,0.16101661359923614,0.43289550521608045,0.3439015801148902,0.49258346488875565,0.23576537895995645,0.23037192997779307,0.24462130727177292,0.6035335094563888,1751332165.3204176
0.5665539695735763,-0.014157591992654817,0.3233889398079025,0.09691051065963768,0.24870797349524537,0.3146217729293729,0.23401549874596436,0.5052184765170845,0.5754601749091093,0.8412196850180946,1751332165.3208177
0.42425650779913976,0.3114136175058288,0.38789767901263017,0.35457877973820223,0.36699680146264885,0.38404927639699665,0.6006413096115115,0.765692505702158,0.21497533902068802,0.5356641428382031,1751332165.3212175
0.643055497193401,0.354444572219957,0.3890529603469593,0.6126933387927734,0.28879713698453946,0.4135079423416598,0.42816614797864844,0.4125203458057315,0.6293645812134003,0.5508351568736584,1751332165.3216176
0.20802397691053853,0.4934423689041465,0.6258776194266448,0.1040945446562298,0.534107372393477,0.5024178926128237,0.5238110010092198,0.5319839863385265,0.848678758337087,0.20620351852000804,1751332165.3220177
0.2100615611758439,0.5282863754344246,0.1975504627681806,0.014502265319973895,0.2966899548662475,0.4586104069236149,0.126162178059411,0.21174683565019473,0.47748385766246637,0.32070720246610085,1751332165.3224175
0.3726587281022895,0.6421465029741491,0.5460207481493213,-0.09599634097016913,0.6102462154484622,0.4838077279432545,0.25370002698487215,0.4276272180439246,0.19666826979428903,0.40127578030668826,1751332165.3228176
0.38979731634282744,0.6428887500122641,0.48022959837711965,0.5455269847482024,0.3707260654874825,0.36011260674483137,0.2217336832515472,0.3642596521136831,0.38445228749478333,0.6067353000546964,1751332165.3232176
0.4552670972960032,0.5582686356305957,0.3647013217826305,0.5453529462106964,0.1757490249852834,0.09293338187309641,0.4664303307443569,0.28319829337498503,0.23155779655827147,0.7643155973502955,1751332165.3236177
0.6748319780788867,0.6612115461968983,0.3428226967076242,0.6689979891708208,0.499608225566169,0.3213121224883795,0.08159545953162561,0.24367679115827548,0.22561399855933462,0.2924636764974622,1751332165.3240175
0.45002895247725544,0.5308077285431358,0.4787135619892166,0.24308167269377506,0.26820622406806083,0.2671460377036754,0.4817962529074181,0.3974084101227227,0.3516871084550197,0.4642479537624465,1751332165.3244176
0.15917691734791256,0.6011521607144794,0.6306805268739177,0.1835588857308889,0.5449004477908497,0.35595040739276584,0.6244878898180329,0.4899445683802245,0.4730301668889007,0.6128288701910733,1751332165.3248177
0.42721499453979483,0.4696577126785217,0.43777906894620205,0.6685868942273048,0.3659736342877118,0.2499537099573472,0.49828096092589,0.4744037038895437,0.6180352859321163,0.6583321263507105,1751332165.3252175
0.5928738779554446,0.5570116833184952,0.699810064274943,0.50260927131884,0.37274755724904585,0.5562831844441578,0.30146694900757354,0.5841475821938653,0.37154398907993713,0.42587257385386135,1751332165.3256176
0.6709354562032337,0.17087076924408656,0.6030732445371274,0.015552157687751533,0.639547141377796,0.5367280819079828,0.41569223941998096,0.5610413087682659,0.49831007513841674,0.9687896804049019,1751332165.3260176
0.7887458092294252,0.44605235542212157,0.4669391758054237,0.19695803894540354,0.7680771958975838,0.4832265494478996,0.47112443994448816,0.42305107644645606,0.1645039033112745,0.6338432547525038,1751332165.3264177
0.5163593081238161,0.27841331036890404,0.796550552638948,0.26980755910019605,0.37830671218705225,0.49968586860823727,0.2644259897853468,0.4083054267581678,0.7276493900284858,0.4733645563008868,1751332165.3268175
0.5228127027539295,0.553990392389917,0.6884328817565929,0.4433697482701108,0.4704613406379423,0.2224519637115288,0.33703113675382945,0.67881689698795,0.6715593344149902,0.73406048393601,1751332165.3272176
0.3568015017638463,0.4609185710610249,0.35542083733745666,0.4842848294512071,1.1054033752746149,0.5079507360855563,0.439405853957779,0.44910939966306124,0.23961220542098544,0.5444976260830611,1751332165.3276176
0.7209857834425634,0.5969636570221415,0.49120465176861583,0.21611204175032905,0.3740183381359351,0.6597096424320817,0.22653999602113556,0.13936292593557997,0.4747953461446228,0.41384283646360026,1751332165.3280175
0.3899693177583584,0.3007567457962067,0.6188830686093476,0.4039734879319874,0.5908399235871163,0.39296368978587326,0.44854366264177936,0.5042032780045289,0.4869843909049741,0.5229611688171981,1751332165.3284175
0.7297340539789715,0.9495474244290874,0.2610619189288455,0.27656761221763,0.3103867662465443,0.8282391764644771,0.38380040643657487,0.6161976597157311,1.0527223373747738,0.6394242981277015,1751332165.3288176
0.3966453417941106,0.8337481558958171,0.6848755925525853,0.8080706679894898,0.6934425066630711,0.7441763014091077,0.8398091909053914,0.47907664011392614,0.5775750448501061,0.7159815298104057,1751332165.3292177
0.8026989510686484,0.9068677272101078,0.7144266075317129,0.9714455766352785,0.6809242095556495,0.5751829876639167,0.9705922178218254,0.49786451088824546,0.939814150525456,0.44320654978288376,1751332165.3296175
0.43709545053104126,0.6355572209157005,0.8247005786324831,0.7310486976052366,1.0017778451922135,0.5855100453108371,0.5214192091502539,0.15530389528102528,0.6906024197986904,0.5832200509539123,1751332165.3300176
0.6417706567463023,0.38065882336115753,0.8420586982084001,0.45054991251505916,0.9350026067182704,0.5858395795144851,0.950937736044892,0.6693736973335679,0.7425780521038183,0.7853911836548851,1751332165.3304176
0.36995551404157395,0.7063401287996113,0.3283731100427944,0.8627376996474478,0.7489713971837387,0.39920442131365097,0.4881677720801247,0.7476586909480949,0.5290075865553823,0.5589423484228847,1751332165.3308177
0.44987864604337724,0.7318359291347803,1.1883963019878419,0.7936015734356116,1.0281864148054995,1.0045079278516407,0.6892254406575241,0.5149264383154502,0.5618594544223586,0.9917214534058862,1751332165.3312175
0.41425847220418915,0.33755099329135985,0.9289064705727763,0.2416714636694396,1.02012046919069,0.7464328743400164,0.9604303714490746,0.5907860325315718,0.79354440479257,1.433105309704949,1751332165.3316176
0.7791651934380518,0.594655847713709,0.7289112447461976,0.8621442422237048,0.6152890230919531,0.6416585377570773,0.6789800766287478,0.8498946712743308,0.8832456678357754,0.7496332075487478,1751332165.3320177
0.5443755546468299,0.5960841823621106,0.6436895643251934,1.1148729272488818,0.4704987307403675,0.8155689739572446,1.0099412495899251,0.5851278720434633,0.8770362785171879,1.1494526245596506,1751332165.3324175
1.0047863652442521,0.8919146878899313,0.7755256939809846,0.8803447612676742,0.9572460486163084,0.8360479187261037,1.20822841605597,0.6022784832680019,0.815546284197803,0.813919870160098,1751332165.3328176
0.993279873890014,0.7730736151096212,0.943926346750103,0.6614091988595838,0.1780449276187649,0.7661399285629831,0.5273678184967143,0.9968542281087758,0.542761747933075,1.0428575106167468,1751332165.3332176
1.144817473307615,1.1332988493852822,1.0375128876281978,0.9288961187532545,0.8457323725554758,0.7994130109967006,0.5256989314405921,0.8790517618234615,0.6509671545129558,1.0436712576694185,1751332165.3336177
0.9838039227928327,1.111499004676656,0.8536180424897837,1.2307480896615657,1.0795704689388161,0.7212891954992992,0.9459398973918085,0.8963401028172934,1.040036595645667,0.7230656854735792,1751332165.3340175
0.6575969860835953,1.008851459801207,1.0649864840825283,0.4931232772894047,0.8123927448514672,1.102580736546362,0.8324852672092538,1.276865623255663,0.7346869269801444,0.8504223961136216,1751332165.3344176
1.4067994359460738,1.1027839087334341,0.6237966056757356,0.7982549869735573,1.072066101899419,0.9006667771766511,0.8980044522059045,1.0552465144107417,1.194855070815989,0.8292205082208763,1751332165.3348176
0.9790229209562353,1.1489891148689089,0.9942569703434395,1.2040739426343465,0.8814497893646962,0.9384069514635082,1.1431234749198966,1.0471782693186882,1.0116279572854268,0.7899137722243751,1751332165.3352175
0.8780892631000228,1.0195287619688729,1.1357082189236538,1.032627409694897,0.8072309938074108,0.7828289821691435,1.2422468616989621,1.0182810248025185,1.0420800180134375,0.861806299627329,1751332165.3356175
0.7153446596000756,1.0109765457506654,1.3215676642788226,1.2619768276835464,1.1817701820216384,0.9495845840337427,0.5131626707481346,0.6917018020257191,0.9946975630183672,1.282604562253471,1751332165.3360176
1.0588282252181964,1.2135548580354176,1.1921028999298353,1.1573848258715727,0.7910881690664266,1.3343572714931549,1.0031866495919046,0.8918707506747168,0.8387462018959163,1.343480463455289,1751332165.3364177
1.273411642498706,1.0435140478308307,1.0556957900860595,0.7016665829246906,1.1561688571331827,1.2080086428464913,1.1596789247596948,1.092788320206803,1.1777865313903362,1.1299183847221679,1751332165.3368175
1.1655570550361742,0.9793126738160909,1.398087566331657,1.3858583148219676,1.1645559615128886,1.0278421938091302,1.3774332151993964,0.9719464166453866,1.026535063153095,1.235731695868082,1751332165.3372176
0.7774009926452266,1.1499825072719014,0.9712116467586553,0.927291998398196,1.024104331653785,1.30448723327976,1.1842596419781117,0.8684541191940855,0.8573549421145514,1.2681942762278355,1751332165.3376176
1.0031791072913836,1.044227141987147,1.0193510429272878,0.7783171288204197,1.4161231917432138,1.156564063476259,1.1161314857093068,1.0533018766157687,1.025432325853206,1.163808355908241,1751332165.3380177
1.7199112331831552,1.1055186069888916,1.258556606264082,1.4497005636194136,0.7439894734021799,1.0889395293486133,1.0457600304506203,1.1090180579152826,0.9608160695889586,1.4596498375222025,1751332165.3384175
1.2682246027399648,1.270216287747305,1.6658648759988524,1.0927679004242743,1.056863534787776,1.0800486333884396,1.414945155006798,0.9468256712971809,1.1934977134444493,1.4014726705094553,1751332165.3388176
1.0202178974495322,1.064649626064662,1.4191909643788059,1.3998028822276163,1.0064263176637545,1.0588290053111018,0.9701904282607725,1.0038436752482534,1.2555747556176664,1.3988164268279497,1751332165.3392177
1.203797199241586,1.3266931228340362,1.0288382339316156,1.3630944147830175,1.2686885208562817,1.406488794438208,1.1434501377969575,0.892169718874891,1.2753908971727006,1.528637525822052,1751332165.3396175
1.5091077534575987,0.9160103187619393,1.3181583373190864,1.0213510164844124,1.1034540136648758,1.126115030710516,1.560826803077454,1.316634984933052,1.1511096826420604,1.5356409167192293,1751332165.3400176
1.8237769180210495,1.2923521288372712,1.3482429227805701,1.2625708531472146,1.3051957263020617,0.9845234052831653,1.055918000396931,1.3902918056895484,1.3597996818640339,0.9312573752330386,1751332165.3404176
0.9825428860495989,1.166078824856562,1.3966941677696905,1.4829883709624492,1.2859057717195024,1.314500223947055,1.2267599778074938,1.4635970068206103,1.291227885595277,0.9495621440888771,1751332165.3408177
1.2924898490010388,1.5492379992809675,0.9156116829054364,0.9773055986759485,1.179325401269293,1.3579826962677095,1.5854918485538296,1.1435525677310903,1.2236107569990429,1.1642311295937453,1751332165.3412175
1.2083204431638792,1.4187182242098084,1.5672825328585431,1.5230399174496667,1.1795939016085992,1.2504572543051153,1.0346367692989713,1.516556461526172,1.1586795920949426,1.5341587799647283,1751332165.3416176
