lsl_timestamp,lsl_timestamp_corr,local_time,ch1,ch2,ch3,ch4,ch5,marker,loop_time_ms
1753300965.5742993,1753300965.5742993,1753300965.7578645,0.13917380571365356,-0.17963993549346924,0.07941500097513199,-0.0002599332947283983,0.05163458734750748,,0.005399999281507917
1753300965.5992994,1753300965.5992994,1753300965.7578645,-0.7296015024185181,-0.5226049423217773,-0.8207249045372009,-0.9268028736114502,-0.8966529965400696,,0.005300000339047983
1753300965.6242995,1753300965.6242995,1753300965.7578645,-0.8681373596191406,-1.1186881065368652,-1.182979941368103,-1.2622238397598267,-0.5726441740989685,,0.00520000139658805
1753300965.6492994,1753300965.6492994,1753300965.7578645,-0.8054057359695435,-0.5964711904525757,-0.9766377806663513,-0.6441321969032288,-0.3513449728488922,,0.005199999577598646
1753300965.6742995,1753300965.6742995,1753300965.7578645,0.03474633768200874,0.06804299354553223,-0.0539122000336647,-0.018468596041202545,0.011462140828371048,,0.005300000339047983
1753300965.6992993,1753300965.6992993,1753300965.7578645,0.5729832649230957,1.0862634181976318,0.6932694911956787,0.5716081857681274,0.6846540570259094,,0.005500000042957254
1753300965.7242994,1753300965.7242994,1753300965.7688348,1.4008830785751343,1.3690944910049438,1.077976942062378,1.014176607131958,1.4952260255813599,,3.0452999999397434
1753300965.7492995,1753300965.7492995,1753300965.793768,0.8370413780212402,0.7275881171226501,0.4997546672821045,1.02972412109375,0.5955408811569214,,4.033600000184379
1753300965.7742994,1753300965.7742994,1753300965.8196986,-0.364851176738739,-0.05324261635541916,0.03856036812067032,0.5438386797904968,0.05526003986597061,,4.033100000015111
1753300965.7992995,1753300965.7992995,1753300965.8456292,-0.6196240186691284,-0.5872278809547424,-0.4254571497440338,-0.7757331132888794,-0.22005051374435425,,4.032299999380484
1753300965.8242993,1753300965.8242993,1753300965.8715596,-0.9058448672294617,-0.8314865827560425,-1.2143909931182861,-0.9694892764091492,-0.7666786909103394,,4.043699998874217
1753300965.8492994,1753300965.8492994,1753300965.8974905,-0.6376296281814575,-0.980572521686554,-1.0909740924835205,-0.731817364692688,-0.8636636137962341,,4.0348999991692835
1753300965.8742995,1753300965.874299,1753300965.9274104,nan,nan,nan,nan,nan,A,4.061300000103074
1753300965.8742995,1753300965.8742995,1753300965.9234211,-0.12853595614433289,0.048998959362506866,-0.07992158085107803,-0.016394129022955894,0.23750737309455872,,4.061300000103074
1753300965.8992994,1753300965.8992994,1753300965.9493518,0.5462855696678162,0.6357137560844421,0.7109492421150208,0.7137762308120728,0.5312268137931824,,4.038799999761977
1753300965.9242995,1753300965.9242995,1753300965.9752824,0.9673660397529602,0.7849797606468201,1.000487208366394,0.8861393928527832,1.0794941186904907,,4.037299999254174
1753300965.9492993,1753300965.9492993,1753300966.0012128,0.8350129127502441,0.9233079552650452,0.9972160458564758,0.8292129039764404,0.6828970313072205,,4.0300000000570435
1753300965.9742994,1753300965.9742994,1753300966.0271435,0.10155737400054932,0.32411667704582214,-0.10489211976528168,0.0481422059237957,-0.2397199273109436,,4.029899999295594
1753300965.9992995,1753300965.9992995,1753300966.0530744,-0.8137484192848206,-0.7436937689781189,-0.7755358219146729,-0.7850793600082397,-0.986404299736023,,4.079599999386119
1753300966.0242994,1753300966.0242994,1753300966.0790048,-1.1655431985855103,-0.873010516166687,-0.9122405648231506,-0.6922265887260437,-0.904022216796875,,4.0699999990465585
1753300966.0492995,1753300966.0492995,1753300966.1049354,-0.8062622547149658,-0.5980461835861206,-0.6682645678520203,-0.5899679064750671,-0.7360903024673462,,4.034499999761465
1753300966.0742993,1753300966.0742993,1753300966.1308658,0.15656961500644684,-0.2731572985649109,-0.27328917384147644,-0.3010699152946472,0.07189148664474487,,4.036700000142446
1753300966.0992994,1753300966.0992994,1753300966.1567965,0.38421058654785156,0.6178425550460815,0.5597306489944458,0.9013446569442749,0.6453834176063538,,4.056800000398653
1753300966.1242995,1753300966.1242995,1753300966.182727,0.9517753720283508,0.9058595299720764,0.7735428810119629,0.9992542266845703,0.8320804238319397,,4.069399999934831
1753300966.1492994,1753300966.1492994,1753300966.208658,0.6298533082008362,0.6695073843002319,1.0938386917114258,0.7987467646598816,0.5551661252975464,,4.036300000734627
1753300966.1742995,1753300966.1742995,1753300966.2345884,-0.06555388867855072,0.18293911218643188,0.05109347403049469,-0.03340304270386696,0.2421760857105255,,4.076999999597319
1753300966.1992993,1753300966.1992993,1753300966.260519,-0.6442819237709045,-0.5250218510627747,-0.3754705488681793,-0.837834894657135,-0.5502790808677673,,4.07670000095095
1753300966.2242994,1753300966.2242994,1753300966.2864497,-1.1645158529281616,-1.1497385501861572,-1.0935332775115967,-0.9060433506965637,-0.8419336676597595,,4.038699999000528
1753300966.2492995,1753300966.2492995,1753300966.31238,-1.0424494743347168,-0.7807050943374634,-0.8157903552055359,-0.8888965845108032,-0.6496782302856445,,4.027699998914613
1753300966.2742994,1753300966.2742994,1753300966.338311,0.007404990494251251,0.05142931267619133,-0.03507504239678383,0.06097698211669922,0.09403886646032333,,4.045100000439561
1753300966.2992995,1753300966.2992995,1753300966.3642414,1.2013168334960938,0.21808171272277832,0.6864577531814575,0.8269451856613159,0.7990522384643555,,4.041700000016135
1753300966.3242993,1753300966.3242993,1753300966.390172,0.8743104338645935,1.0453002452850342,1.2077195644378662,1.074480652809143,0.8360223174095154,,4.042000000481494
1753300966.3492994,1753300966.3492994,1753300966.4161026,0.6970175504684448,0.8249111771583557,0.7397478818893433,0.8769394159317017,0.8751911520957947,,4.043299999466399
1753300966.3742995,1753300966.3742995,1753300966.4420333,0.06211559474468231,-0.3602905869483948,0.2811867296695709,-0.26010292768478394,0.329081654548645,,4.048700000566896
1753300966.3992994,1753300966.3992994,1753300966.467964,-0.26167264580726624,-0.7462310194969177,-0.8489176630973816,-0.9542139768600464,-0.9601035118103027,,4.038500001115608
1753300966.4242995,1753300966.4242995,1753300966.4938948,-0.7341412305831909,-0.9574077129364014,-0.9986447095870972,-1.1375627517700195,-0.9773333668708801,,4.060000001118169
1753300966.4492993,1753300966.4492993,1753300966.5198252,-0.7787691354751587,-0.6265286207199097,-0.9478763341903687,-0.7903807163238525,-0.6702229380607605,,4.034199999296106
1753300966.4742994,1753300966.474299,1753300966.5497448,nan,nan,nan,nan,nan,C,4.131300000153715
1753300966.4742994,1753300966.4742994,1753300966.5457559,-0.040046922862529755,0.1486644148826599,-0.05330197513103485,0.07920827716588974,0.2507399022579193,,4.131300000153715
1753300966.4992995,1753300966.4992995,1753300966.5716865,0.8234590888023376,0.8000490665435791,0.8517035245895386,0.8402959108352661,0.1187685951590538,,4.049899998790352
1753300966.5242994,1753300966.5242994,1753300966.597617,1.1183956861495972,0.9328580498695374,0.9769836664199829,0.7810200452804565,0.8158756494522095,,4.033199998957571
1753300966.5492995,1753300966.5492995,1753300966.6235473,0.5169022083282471,0.9199057221412659,0.41198617219924927,0.6121405363082886,0.964036762714386,,4.039899999042973
1753300966.5742993,1753300966.5742993,1753300966.6494782,-0.27700871229171753,-0.0021530603989958763,0.03493326157331467,-0.028018712997436523,-0.060973189771175385,,4.058099999383558
1753300966.5742993,1753300966.5742989,1753300966.664438,nan,nan,nan,nan,nan,A,10.913300000538584
1753300966.5992994,1753300966.5992994,1753300966.6754086,-0.323984295129776,-0.8729106187820435,-0.8140316605567932,-0.7919363379478455,-0.384673535823822,,4.039499999635154
1753300966.6242995,1753300966.6242995,1753300966.7013395,-1.2539280652999878,-1.1522114276885986,-1.3199745416641235,-1.2146230936050415,-1.005389928817749,,4.033700000945828
1753300966.6492994,1753300966.6492994,1753300966.72727,-0.7442736029624939,-0.41403916478157043,-0.2634217143058777,-0.6154798865318298,-0.5443416833877563,,4.033999999592197
1753300966.6742995,1753300966.6742995,1753300966.7532005,0.09289279580116272,-0.1305999457836151,-0.11477838456630707,0.19310152530670166,0.19582724571228027,,4.042100001242943
1753300966.6992993,1753300966.6992993,1753300966.7791312,0.4409179389476776,0.18642652034759521,0.8224775195121765,0.45325711369514465,0.4085526764392853,,4.043399998408859
1753300966.7242994,1753300966.7242994,1753300966.8050618,0.85369473695755,0.5720710158348083,0.7322975397109985,1.0398533344268799,0.4503535032272339,,4.0336999991268385
1753300966.7492995,1753300966.7492995,1753300966.8309925,0.5430017113685608,0.5740194916725159,0.6426937580108643,0.5891954302787781,0.8842569589614868,,4.030699999930221
1753300966.7742994,1753300966.7742994,1753300966.8569229,-0.14664973318576813,-0.07471247762441635,0.4626287519931793,-0.07066982984542847,-0.09233182668685913,,4.036700000142446
1753300966.7992995,1753300966.7992995,1753300966.8828537,-0.6890018582344055,-0.465496301651001,-0.8413864374160767,-0.5226647853851318,-0.8982290625572205,,4.033999999592197
1753300966.8242993,1753300966.8242993,1753300966.9087844,-1.2839982509613037,-0.643523633480072,-0.9655342698097229,-0.9329509735107422,-1.211032748222351,,4.043900000397116
1753300966.8492994,1753300966.8492994,1753300966.9347148,-0.6006600856781006,-0.7663971185684204,-0.6569942235946655,-0.9876875877380371,-0.7321111559867859,,4.0341000003536465
1753300966.8742995,1753300966.874299,1753300966.964635,nan,nan,nan,nan,nan,B,4.10100000044622
1753300966.8742995,1753300966.8742995,1753300966.9606454,0.408415287733078,0.25347644090652466,-0.049312274903059006,0.2954956889152527,-0.15954943001270294,,4.10100000044622
1753300966.8992994,1753300966.8992994,1753300966.986576,0.7461434006690979,0.6833940148353577,0.803604245185852,0.26452693343162537,1.0398283004760742,,4.035900001326809
1753300966.9242995,1753300966.9242995,1753300967.0125067,0.7948012351989746,0.7575271725654602,0.5046701431274414,0.8240728378295898,0.9726764559745789,,4.029899999295594
1753300966.9492993,1753300966.9492993,1753300967.0384374,0.8488010168075562,0.5390394330024719,0.7970184087753296,1.17696213722229,0.33867862820625305,,4.027099999802886
1753300966.9742994,1753300966.9742994,1753300967.0643678,0.2165546864271164,0.05869253724813461,-0.2719182074069977,0.15348896384239197,-0.117280974984169,,4.089399999429588
1753300966.9992995,1753300966.9992995,1753300967.0902987,-0.5486794710159302,-0.8467755913734436,-0.7939929366111755,-0.718937873840332,-1.0173035860061646,,4.041199999846867
1753300967.0242994,1753300967.0242994,1753300967.1162293,-0.8230124115943909,-0.5867123603820801,-1.1071863174438477,-1.1362802982330322,-0.7210935354232788,,4.043400000227848
1753300967.0492995,1753300967.0492995,1753300967.1421597,-0.7994173765182495,-1.035308599472046,-0.38686686754226685,-0.6131455898284912,-0.863548219203949,,4.033400000480469
1753300967.0742993,1753300967.0742993,1753300967.1680906,0.07239971309900284,-0.29316750168800354,-0.08830138295888901,0.03485479950904846,0.2705504596233368,,4.05260000115959
1753300967.0992994,1753300967.0992994,1753300967.1940212,0.4246613085269928,0.8728528022766113,0.9145981073379517,0.8762761354446411,0.6029027700424194,,4.0479999988747295
1753300967.1242995,1753300967.1242995,1753300967.2199516,1.0524994134902954,1.572574257850647,0.8026053309440613,1.0800354480743408,0.8416286110877991,,4.037000000607804
1753300967.1492994,1753300967.1492994,1753300967.245882,0.7448334693908691,0.4095727801322937,0.646367073059082,0.24424882233142853,0.8984627723693848,,4.0495000012015225
1753300967.1742995,1753300967.1742995,1753300967.271813,0.04787510633468628,0.18532302975654602,-0.07321439683437347,-0.17185740172863007,-0.13334716856479645,,4.068599999300204
1753300967.1992993,1753300967.1992993,1753300967.2977433,-0.4302219748497009,-0.48891305923461914,-0.9272080063819885,-1.1871145963668823,-0.5212108492851257,,4.041100000904407
1753300967.2242994,1753300967.2242994,1753300967.3236744,-0.8639746308326721,-1.0273573398590088,-1.1180129051208496,-1.166730284690857,-0.6764964461326599,,4.039800000100513
1753300967.2492995,1753300967.2492995,1753300967.3496046,-1.007317304611206,-0.35064300894737244,-0.7489514946937561,-0.6473075747489929,-0.9417107701301575,,4.044100000101025
1753300967.2742994,1753300967.2742999,1753300967.3795247,nan,nan,nan,nan,nan,A,4.106399999727728
1753300967.2742994,1753300967.2742994,1753300967.375535,0.11051760613918304,-0.13314512372016907,-0.05785226821899414,0.10037879645824432,0.07098150253295898,,4.106399999727728
1753300967.2992995,1753300967.2992995,1753300967.401466,1.0241490602493286,0.9581913352012634,0.9266411662101746,0.5932684540748596,0.5646464228630066,,4.032999999253661
1753300967.3242993,1753300967.3242993,1753300967.4273965,0.943491518497467,0.9191796779632568,1.1480605602264404,0.7001620531082153,1.3146722316741943,,4.029300000183866
1753300967.3492994,1753300967.3492994,1753300967.4533272,0.5633160471916199,0.9689185619354248,0.8928202390670776,1.0708694458007812,0.6118594408035278,,4.043199998704949
1753300967.3742995,1753300967.3742995,1753300967.4792576,0.29122135043144226,0.19630442559719086,-0.03411884605884552,0.03274087607860565,0.2967071235179901,,4.047500000524451
1753300967.3992994,1753300967.3992994,1753300967.5051885,-0.568701982498169,-0.8303661346435547,-0.7439441680908203,-0.4916047155857086,-0.5749753713607788,,4.044199999043485
1753300967.4242995,1753300967.4242995,1753300967.5311189,-1.2244577407836914,-1.0290257930755615,-1.1791480779647827,-1.1657390594482422,-1.1833187341690063,,4.030600000987761
1753300967.4492993,1753300967.4492993,1753300967.5570495,-1.0424249172210693,-0.8511494398117065,-1.0077852010726929,-0.7599509954452515,-0.7434052228927612,,4.059599999891361
1753300967.4742994,1753300967.4742994,1753300967.5829802,-0.11341995745897293,0.01374344527721405,0.25942671298980713,0.5072689056396484,0.27165424823760986,,4.0520999991713325
1753300967.4992995,1753300967.4992995,1753300967.6089108,0.7817245721817017,0.38610732555389404,0.8063628673553467,0.850002646446228,0.6744312644004822,,4.036000000269269
1753300967.5242994,1753300967.5242994,1753300967.6348414,0.8532942533493042,1.0947527885437012,0.8802736401557922,0.9455260634422302,0.9109789729118347,,4.04059999891615
1753300967.5492995,1753300967.5492995,1753300967.660772,0.834454357624054,0.5904589295387268,0.46795597672462463,0.8266389966011047,0.44291383028030396,,4.030900001453119
1753300967.5742993,1753300967.5742993,1753300967.6867025,0.3108244836330414,-0.13549630343914032,-0.05017285421490669,-0.24619658291339874,-0.08451329916715622,,4.041199999846867
1753300967.5992994,1753300967.5992994,1753300967.7126331,-0.7201107144355774,-0.5901373624801636,-0.6357935070991516,-0.9943515658378601,-0.7845619916915894,,4.029899999295594
1753300967.6242995,1753300967.6242995,1753300967.738564,-0.7674648761749268,-1.0801761150360107,-1.1915687322616577,-1.4406026601791382,-0.6107350587844849,,4.028299999845331
1753300967.6492994,1753300967.6492991,1753300967.7644944,-0.6520987749099731,-0.7411835789680481,-0.6238924860954285,-0.8598849773406982,-0.9344232082366943,,4.029599998830236
1753300967.6742995,1753300967.6742992,1753300967.790425,-0.028899651020765305,-0.1261996477842331,0.14932210743427277,-0.13324613869190216,0.11372757703065872,,4.028899998957058
1753300967.6992993,1753300967.699299,1753300967.8163555,0.4268377125263214,0.4758341312408447,0.3937823474407196,0.5076683163642883,1.2827603816986084,,4.029400000945316
1753300967.7242994,1753300967.7242992,1753300967.842286,0.9869170188903809,1.2904857397079468,1.2442020177841187,1.0632542371749878,1.291101098060608,,4.0271999987453455
1753300967.7492995,1753300967.7492993,1753300967.868217,0.42411085963249207,1.050365686416626,0.8341365456581116,0.19956842064857483,0.7486675381660461,,4.029399999126326
1753300967.7742994,1753300967.7742991,1753300967.8941476,-0.07862669974565506,0.05924336984753609,0.18905030190944672,0.5360827445983887,-0.0008092607604339719,,4.026299999168259
1753300967.7992995,1753300967.7992992,1753300967.920078,-0.8351118564605713,-0.4615321755409241,-0.4599510431289673,-0.8516423106193542,-0.46056294441223145,,4.027099999802886
1753300967.8242993,1753300967.824299,1753300967.9460087,-1.1058330535888672,-0.966486394405365,-1.0191727876663208,-0.8041064143180847,-1.1169205904006958,,4.051300000355695
1753300967.8492994,1753300967.8492992,1753300967.9719393,-0.8059388995170593,-0.7724038362503052,-0.8191924691200256,-0.8317169547080994,-0.4951242208480835,,4.037500000777072
1753300967.8742995,1753300967.8742993,1753300967.9978697,0.4773905873298645,-0.2883308529853821,-0.2290569245815277,-0.08448527753353119,0.26264622807502747,,4.034999999930733
1753300967.8992994,1753300967.8992991,1753300968.0238006,0.674973726272583,1.1351007223129272,0.9166752696037292,0.9110057950019836,0.7189512252807617,,4.032799999549752
1753300967.9242995,1753300967.9242992,1753300968.049731,1.2969470024108887,0.7466177940368652,1.119248628616333,1.117165207862854,0.8534595370292664,,4.031100001157029
1753300967.9492993,1753300967.949299,1753300968.075662,0.3882846534252167,0.38645732402801514,0.6845308542251587,0.44512131810188293,0.8274827003479004,,4.053999999086955
1753300967.9742994,1753300967.9743,1753300968.1055818,nan,nan,nan,nan,nan,A,4.110899999432149
1753300967.9742994,1753300967.9742992,1753300968.1015923,0.14073550701141357,0.04716279357671738,-0.15466426312923431,0.11769198626279831,0.26640015840530396,,4.110899999432149
1753300967.9992995,1753300967.9992993,1753300968.1275232,-1.0204365253448486,-0.7705691456794739,-0.4937725067138672,-0.5343875288963318,-0.878557562828064,,4.0340000014111865
1753300968.0242994,1753300968.0242991,1753300968.1534536,-1.0273293256759644,-1.0544681549072266,-1.0598468780517578,-1.0316798686981201,-1.1842297315597534,,4.029800000353134
1753300968.0492995,1753300968.0492992,1753300968.1793842,-0.6699046492576599,-0.8681016564369202,-0.7805454134941101,-0.6946729421615601,-0.7210471630096436,,4.06479999946896
1753300968.0742993,1753300968.0742998,1753300968.209304,nan,nan,nan,nan,nan,B,4.069000000527012
1753300968.0742993,1753300968.074299,1753300968.2053149,-0.11324439942836761,-0.6104116439819336,0.10082419961690903,-0.07834737002849579,-0.17850424349308014,,4.069000000527012
1753300968.0992994,1753300968.0992992,1753300968.2312453,0.7965201735496521,0.5438501238822937,0.8246463537216187,0.8793109059333801,0.7329556345939636,,4.0389999994658865
1753300968.1242995,1753300968.1242993,1753300968.2571762,1.0318844318389893,0.8239309191703796,0.7261251211166382,1.0336827039718628,0.872376024723053,,4.037200000311714
1753300968.1492994,1753300968.1492991,1753300968.2831066,0.7601776123046875,0.9870084524154663,0.899743914604187,0.9763498306274414,0.7176011204719543,,4.0585999995528255
1753300968.1742995,1753300968.1742992,1753300968.3090372,-0.3962133824825287,-0.10242924839258194,-0.059994593262672424,-0.4694317877292633,-0.28168484568595886,,4.048699998747907
1753300968.1992993,1753300968.199299,1753300968.3349679,-0.33003851771354675,-0.6417776346206665,-0.5155082941055298,-0.958383321762085,-0.9672137498855591,,4.053300001032767
1753300968.2242994,1753300968.2242992,1753300968.3608985,-0.7409321069717407,-1.2094823122024536,-0.9300187230110168,-1.3501132726669312,-1.0662325620651245,,4.047200000059092
1753300968.2492995,1753300968.2492993,1753300968.3868294,-0.8080581426620483,-0.40414923429489136,-0.6117300391197205,-0.5305050015449524,-1.0714952945709229,,4.0406000007351395
1753300968.2742994,1753300968.2742991,1753300968.4127598,0.11618434637784958,0.25342652201652527,0.1327952891588211,0.30385541915893555,0.0999901294708252,,4.0536000014981255
1753300968.2992995,1753300968.2992992,1753300968.4386907,0.6462307572364807,0.40799883008003235,0.8187042474746704,0.921405553817749,0.9121037125587463,,4.037099999550264
1753300968.3242993,1753300968.324299,1753300968.4646208,0.7723665237426758,0.9935893416404724,0.6621512174606323,0.9999921321868896,0.8878044486045837,,4.040100000565872
1753300968.3492994,1753300968.3492992,1753300968.4905515,0.43811720609664917,0.8484035134315491,0.28874921798706055,0.6074593663215637,0.6863770484924316,,4.048400000101537
1753300968.3742995,1753300968.3742993,1753300968.516482,0.10304761677980423,-0.13876013457775116,0.3333030641078949,0.1767071783542633,0.031204810366034508,,4.03579999874637
1753300968.3992994,1753300968.3992991,1753300968.542413,-0.6550903916358948,-0.7176806330680847,-0.8206660151481628,-0.7129315137863159,-0.613763689994812,,4.044600000270293
1753300968.4242995,1753300968.4242992,1753300968.5683436,-1.3681581020355225,-0.8601568341255188,-1.2099906206130981,-0.9384112358093262,-0.8486137986183167,,4.036800000903895
