lsl_timestamp,local_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,marker
1751331912.6965964,1751331912.7195168,0.6172543168067932,0.865308403968811,0.025759398937225342,0.67951899766922,0.825833261013031,0.5923200845718384,0.4072268605232239,0.6448580026626587,0.45313915610313416,0.674721896648407,
1751331912.6969965,1751331912.7200704,0.5059548020362854,0.735244870185852,0.6205434799194336,0.6896560192108154,0.8681795001029968,0.5873171091079712,0.6619930863380432,0.41340672969818115,0.5087959170341492,0.7389919757843018,
1751331912.6973963,1751331912.7211804,0.4681609272956848,0.42901650071144104,0.7429209351539612,0.6565465331077576,0.3054946959018707,0.682281494140625,0.8681593537330627,0.9016741514205933,0.8427350521087646,0.9481585025787354,
1751331912.6977963,1751331912.7223325,0.8290460109710693,0.9517300128936768,0.6834571957588196,0.40483954548835754,0.5449208617210388,0.5954182744026184,0.4378724992275238,0.7074275612831116,0.88201904296875,0.5632753372192383,
1751331912.6981964,1751331912.7234395,0.7661871910095215,0.19851581752300262,0.9682906270027161,0.6660295128822327,1.1992560625076294,0.9288637042045593,0.5446779131889343,1.0665100812911987,0.24788253009319305,0.7598236203193665,
1751331912.6985962,1751331912.7245357,0.6915615797042847,0.680363118648529,0.7827711701393127,0.861004114151001,0.8696138262748718,0.7450850605964661,0.846749484539032,0.5156468749046326,0.7363496422767639,0.7315177321434021,
1751331912.6989963,1751331912.7256281,0.808339536190033,0.9199649691581726,0.6545445322990417,0.8224620223045349,0.5566068887710571,0.5877325534820557,0.7371508479118347,0.5220856070518494,0.4068048298358917,0.818107008934021,
1751331912.6993964,1751331912.7267122,0.7753416299819946,0.9583718180656433,0.5671271681785583,0.9031149744987488,1.0352752208709717,1.078583002090454,0.3308280408382416,0.568406879901886,0.49860048294067383,1.132521390914917,
1751331912.6997964,1751331912.7277992,0.592141330242157,0.7568296194076538,0.868877649307251,0.6074914932250977,0.8143063187599182,0.6443794965744019,0.6692617535591125,0.6258184313774109,0.5177604556083679,0.7332662343978882,
1751331912.7001963,1751331912.7283442,0.23981395363807678,0.6964787244796753,0.46180111169815063,0.6492975950241089,0.6280685663223267,0.7714542746543884,0.6833925843238831,0.598080039024353,0.7790983319282532,1.1460649967193604,
1751331912.7005963,1751331912.729434,0.8211393356323242,0.36336183547973633,0.5507131814956665,1.103681206703186,1.0942505598068237,0.5964586734771729,1.0213390588760376,0.6377463936805725,0.8080476522445679,0.6716213822364807,
1751331912.7009964,1751331912.7305307,0.9910814166069031,0.5391697287559509,0.9391424655914307,0.7989784479141235,0.9758632183074951,0.998380184173584,1.180540919303894,0.8097348213195801,0.8470497131347656,0.6421041488647461,
1751331912.7013962,1751331912.7316196,0.7548631429672241,0.748573362827301,0.9955239295959473,0.9063990712165833,0.8235377073287964,0.9456837177276611,0.4732612371444702,0.7038373947143555,1.3654669523239136,0.8986718058586121,
1751331912.7017963,1751331912.7327108,0.4786386489868164,0.78787761926651,1.201768159866333,0.660419225692749,0.7581109404563904,0.8672101497650146,1.0589139461517334,0.9236688613891602,0.779867947101593,0.7805055975914001,
1751331912.7021964,1751331912.7338035,0.6570571064949036,0.5391424298286438,0.9435352087020874,1.0278191566467285,1.0856658220291138,0.9244085550308228,1.2134870290756226,1.1596925258636475,0.9097358584403992,0.9496235847473145,
1751331912.7025964,1751331912.7348926,0.8667256236076355,1.1448190212249756,0.8448544144630432,0.9074773788452148,0.8646175265312195,0.815493106842041,1.0368517637252808,0.6857256889343262,0.6435905694961548,0.6888881921768188,
1751331912.7029963,1751331912.7359862,1.2283302545547485,1.0399607419967651,1.0214720964431763,0.9073963165283203,0.5695011019706726,0.593660831451416,0.8187947869300842,0.8728109002113342,0.6974732875823975,0.6383154392242432,
1751331912.7033963,1751331912.7365377,0.9584971070289612,1.3113616704940796,0.9816080331802368,1.1604732275009155,0.9310344457626343,0.7570597529411316,1.1312955617904663,0.9820161461830139,1.2362474203109741,0.7724300622940063,
1751331912.7037964,1751331912.7376254,0.5923332571983337,0.8246392607688904,0.8088467717170715,1.215230107307434,0.9651745557785034,0.975839376449585,1.1830295324325562,0.8340142965316772,0.8908219933509827,0.8531524538993835,
1751331912.7041965,1751331912.739287,0.9855424165725708,0.9468138217926025,0.9695900082588196,1.1433013677597046,0.9070091247558594,0.7276834845542908,1.0457682609558105,0.9720253944396973,1.0211856365203857,0.9729996919631958,
1751331912.7045963,1751331912.7403634,0.8894862532615662,0.8238039612770081,1.4039005041122437,0.6847672462463379,0.7820804715156555,1.1149461269378662,0.8177605867385864,1.1234041452407837,0.8671393394470215,0.789686381816864,
1751331912.7049963,1751331912.741465,0.9473879933357239,0.6803093552589417,0.8798767328262329,0.8138522505760193,1.0583893060684204,0.7674959897994995,1.143206238746643,1.0511853694915771,0.9907675981521606,0.770258903503418,
1751331912.7053964,1751331912.7431428,1.3226490020751953,0.7934495806694031,0.731931746006012,1.1404653787612915,1.246070146560669,0.8013205528259277,1.2473788261413574,0.9015873074531555,0.8716412782669067,1.1078158617019653,
1751331912.7057962,1751331912.744807,0.9452456831932068,0.7094218730926514,0.8523491621017456,0.9280091524124146,1.0864993333816528,1.052376627922058,0.8788734078407288,0.7686190009117126,0.9380479454994202,0.6201826930046082,
1751331912.7061963,1751331912.7464516,0.8593401312828064,1.0410305261611938,0.7025116086006165,1.0216906070709229,1.5236612558364868,0.7845439910888672,0.8772256374359131,1.1006513833999634,0.865524411201477,1.1270238161087036,
1751331912.7065964,1751331912.7475462,1.1942546367645264,0.9599524736404419,1.0296560525894165,0.988132655620575,1.261061429977417,0.8155896067619324,0.6701562404632568,0.8999854922294617,1.1416395902633667,0.6152582764625549,
1751331912.7069964,1751331912.7491798,1.1863669157028198,1.0970276594161987,0.924357533454895,1.0219801664352417,0.987723708152771,0.7761616110801697,1.129348635673523,0.8487603068351746,0.846010148525238,1.4419194459915161,
1751331912.7073963,1751331912.7502782,0.7154219746589661,1.1943528652191162,0.7073947787284851,0.8939584493637085,0.8477357029914856,0.829140841960907,0.9614089727401733,1.2142112255096436,0.8321853876113892,0.8281439542770386,
1751331912.7077963,1751331912.7513711,0.7161805033683777,0.8952592611312866,0.7874749898910522,0.9744629263877869,0.7776442766189575,0.7330757975578308,0.913821816444397,1.231789469718933,0.6523061394691467,0.7442519664764404,
1751331912.7081964,1751331912.7530165,1.1357084512710571,1.0245208740234375,0.8641710877418518,0.5098587870597839,0.9776911735534668,0.7416382431983948,0.6411188244819641,0.7426808476448059,0.7285109162330627,1.0730350017547607,
1751331912.7085962,1751331912.754695,1.0662682056427002,1.2177869081497192,0.5934195518493652,0.7796943783760071,0.6834850907325745,0.9941878318786621,0.9436445832252502,0.9802531599998474,0.6955642104148865,0.34026578068733215,
1751331912.7089963,1751331912.7563574,0.8441740870475769,0.8545247912406921,0.9993691444396973,0.7374629974365234,0.8923966288566589,0.9306650161743164,1.225203037261963,1.371004343032837,0.8552055954933167,0.9992711544036865,
1751331912.7093964,1751331912.7580087,0.9398912787437439,0.9685245752334595,1.3473498821258545,1.2377961874008179,0.8801937103271484,1.2630201578140259,0.7423077821731567,1.2183113098144531,0.5134841799736023,0.7229453325271606,
1751331912.7097964,1751331912.759109,1.1261450052261353,0.7254018783569336,1.0450468063354492,0.9193902015686035,1.2352803945541382,0.8943989872932434,0.8690968751907349,0.8636887669563293,1.0144211053848267,0.814704179763794,
1751331912.7101963,1751331912.7607634,0.915450930595398,1.0031061172485352,0.8861679434776306,1.0806068181991577,0.9250316619873047,0.8458578586578369,0.9833700060844421,0.8320820927619934,1.2259143590927124,0.5120182037353516,
1751331912.7105963,1751331912.7618504,1.0302456617355347,0.6671330332756042,0.8477259278297424,1.0159399509429932,1.0039935111999512,1.2610708475112915,1.0025007724761963,0.6097931861877441,0.8641399145126343,0.9909017086029053,
1751331912.7109964,1751331912.76295,1.1312320232391357,0.8477421998977661,0.727356493473053,0.9662485718727112,0.7127057313919067,0.6903175711631775,0.9628880620002747,0.5965394973754883,1.0523606538772583,0.7734271287918091,
1751331912.7113965,1751331912.7640371,0.9945893287658691,0.9329341650009155,0.9492315053939819,0.6063035130500793,0.8239805102348328,1.0110361576080322,0.9185390472412109,1.1501414775848389,1.0801490545272827,1.0725997686386108,
1751331912.7117963,1751331912.7656991,0.8693247437477112,0.5881282091140747,1.079885721206665,1.2122119665145874,0.8382624387741089,0.9232193827629089,0.8533738851547241,0.9606893062591553,0.8555233478546143,0.6518641114234924,
1751331912.7121964,1751331912.7667925,0.7187302112579346,0.6431374549865723,0.9507892727851868,0.8794430494308472,0.9917482733726501,0.6886211633682251,0.7256694436073303,0.4574735760688782,1.1485899686813354,1.1262518167495728,
1751331912.7125964,1751331912.7678735,0.7839325666427612,0.8119146823883057,0.769047200679779,0.8627232909202576,0.8955274224281311,0.3707900643348694,0.431454598903656,1.066024661064148,0.44895410537719727,0.3071362376213074,
1751331912.7129962,1751331912.7743907,0.8747013807296753,0.7924854159355164,0.9909155964851379,0.6556186676025391,0.9867318272590637,0.9356741309165955,0.7812162637710571,0.788965106010437,0.8304126858711243,0.8104159832000732,
1751331912.7133963,1751331912.7758958,0.626575231552124,0.8507381081581116,0.9120278358459473,0.8095247149467468,1.0469454526901245,0.8491135835647583,0.9780382513999939,0.7765368223190308,0.6808419823646545,0.8339832425117493,
1751331912.7137964,1751331912.7769923,0.9099197387695312,0.4589422345161438,0.8787932395935059,1.1974830627441406,0.7182784080505371,0.804588258266449,0.7574157118797302,0.7653670310974121,0.5414289832115173,1.0329129695892334,
1751331912.7141964,1751331912.7780845,0.7468622922897339,0.8658941388130188,1.028507947921753,0.7539281845092773,0.9769073724746704,0.9988726377487183,0.773384690284729,1.145465612411499,1.1297426223754883,0.31795310974121094,
1751331912.7145963,1751331912.7786348,1.1587330102920532,0.8088726997375488,0.8447048664093018,0.8785696625709534,0.6518253684043884,1.1296169757843018,0.9231074452400208,0.579110324382782,1.151577353477478,0.7705790400505066,
1751331912.7149963,1751331912.7797208,0.5416167378425598,0.8839689493179321,0.8240602612495422,0.8241534233093262,0.6916914582252502,0.7609632611274719,1.0171401500701904,1.0266413688659668,0.631359338760376,0.2734996974468231,
1751331912.7153964,1751331912.781355,0.8781454563140869,0.6658356785774231,0.47471821308135986,0.921646237373352,0.8117254376411438,0.5639994144439697,0.7172502875328064,0.9360668063163757,0.7529700994491577,0.9263573884963989,
1751331912.7157962,1751331912.782451,0.3454323709011078,0.5193376541137695,0.4884492754936218,0.8531363010406494,0.7984753251075745,0.6155177354812622,0.798101007938385,0.7500996589660645,0.45222944021224976,0.7848255038261414,
1751331912.7161963,1751331912.7835338,0.7392991185188293,0.7461840510368347,0.32746613025665283,0.7700654864311218,0.8820548057556152,0.5106256008148193,0.6228071451187134,0.4475215971469879,0.4578993320465088,0.22587481141090393,
1751331912.7165964,1751331912.7846487,0.8745883107185364,0.3691069483757019,0.932571291923523,0.5729759335517883,0.6473404765129089,0.7410587668418884,0.9595769643783569,0.9271033406257629,0.7748944759368896,0.5566586256027222,
1751331912.7169964,1751331912.7851956,0.8321576714515686,0.8378638625144958,0.8667019009590149,0.8454437255859375,0.6613466739654541,0.6294775605201721,0.9134063124656677,0.8117651343345642,0.5763491988182068,0.6830142736434937,
1751331912.7173963,1751331912.786275,0.7577810883522034,0.6039369702339172,1.106358289718628,0.4927043914794922,0.6659845113754272,0.6311461329460144,0.672068178653717,0.6257972121238708,0.5909301042556763,0.9263290762901306,
1751331912.7177963,1751331912.7873597,0.37028005719184875,0.6845206022262573,0.7295310497283936,0.5726110339164734,0.8280337452888489,0.7253403067588806,0.8093171715736389,0.35804781317710876,0.653342604637146,0.5583322644233704,
1751331912.7181964,1751331912.788445,0.5971344113349915,0.273954838514328,0.8331044912338257,0.681320309638977,0.9229395985603333,0.507329523563385,0.7546656131744385,0.4819873869419098,0.779725193977356,0.7139679789543152,
1751331912.7185965,1751331912.7895284,0.8019374012947083,0.3398512005805969,0.4604785740375519,0.727803111076355,0.7714460492134094,0.5604411363601685,0.5711331963539124,0.5174668431282043,0.31952354311943054,0.6315479874610901,
1751331912.7189963,1751331912.7906177,0.8319413661956787,0.6589487791061401,0.9449319243431091,0.3331413269042969,0.5950221419334412,0.5862562656402588,0.5113909840583801,0.23671524226665497,0.38378438353538513,0.31152501702308655,
1751331912.7193964,1751331912.7917056,0.6084372401237488,0.6354354619979858,0.588424563407898,0.3483525514602661,0.26852455735206604,0.6714658141136169,0.6937418580055237,0.9357430934906006,0.8120819926261902,0.7297545671463013,
1751331912.7197964,1751331912.792792,0.6537184715270996,0.5352640748023987,0.7704321146011353,0.6770086884498596,0.6265681385993958,0.6039806008338928,0.5766555070877075,0.2966794967651367,0.30225870013237,0.4091012179851532,
1751331912.7201962,1751331912.793335,0.25963255763053894,0.6227172017097473,1.0778961181640625,0.6140261888504028,0.520278811454773,0.3436662554740906,0.6571285128593445,0.5234712958335876,0.533145010471344,0.3980093002319336,
1751331912.7205963,1751331912.7944198,0.7267829179763794,0.5416043400764465,0.5309748649597168,0.6859736442565918,0.5294405221939087,0.46938809752464294,0.6142519116401672,0.5394920110702515,0.7569275498390198,0.46716904640197754,
1751331912.7209964,1751331912.7955043,0.41108238697052,0.5657370686531067,0.5743755102157593,0.7570566534996033,0.45605704188346863,0.5075228810310364,0.3456535041332245,0.03922171890735626,0.30199581384658813,0.5168815851211548,
1751331912.7213964,1751331912.796575,0.5120551586151123,0.7823997735977173,0.6262735724449158,0.45859310030937195,0.183832585811615,0.627871036529541,0.841147780418396,0.6627335548400879,0.9211437702178955,0.7679339051246643,
1751331912.7217963,1751331912.7976594,0.5069270730018616,0.5768057107925415,0.4547864496707916,0.10282046347856522,0.2063904106616974,0.6332799196243286,0.21500495076179504,0.2484159618616104,0.4448731541633606,0.31150367856025696,
1751331912.7221963,1751331912.7987592,-0.14704744517803192,0.7420896291732788,0.9749670028686523,0.7502065300941467,0.5497298836708069,0.42494890093803406,0.4181051254272461,0.2981802523136139,0.3148939907550812,0.3257898986339569,
1751331912.7225964,1751331912.8003042,0.309186190366745,0.13384325802326202,0.4986724257469177,0.676015317440033,0.31308993697166443,0.6114462614059448,0.21623654663562775,0.46197354793548584,0.5628718137741089,0.790684163570404,
1751331912.7229962,1751331912.8019469,0.43600934743881226,0.09972065687179565,0.5200678110122681,0.4138201177120209,0.4938749372959137,0.3518402576446533,0.12492132931947708,0.39691823720932007,0.49955376982688904,0.33618101477622986,
1751331912.7233963,1751331912.8030348,0.6080896258354187,0.5593224167823792,0.8340100646018982,0.8799543976783752,0.6905118823051453,0.16179651021957397,0.4734192192554474,0.604832649230957,0.5897558927536011,0.7045049071311951,
1751331912.7237964,1751331912.8046875,0.07506140321493149,0.634724497795105,0.14505362510681152,0.58753502368927,0.2832129895687103,0.46835988759994507,0.40052834153175354,0.3370468020439148,0.20724329352378845,0.489601731300354,
1751331912.7241964,1751331912.8063452,0.7275652885437012,0.4335481524467468,0.45813801884651184,0.6945871114730835,0.1817907989025116,0.18845410645008087,0.6674408912658691,0.21088466048240662,0.03287183493375778,0.3200471103191376,
1751331912.7245963,1751331912.807433,0.3736901581287384,0.6533442139625549,0.22322560846805573,0.565235435962677,0.43565988540649414,0.31777581572532654,0.3185746669769287,0.5004978775978088,0.2744884192943573,0.5695412755012512,
1751331912.7249963,1751331912.8090727,0.7452170252799988,0.2627348005771637,0.9036046266555786,0.6196469664573669,0.3987352252006531,0.27438944578170776,0.34849509596824646,0.7795509696006775,0.4319605231285095,0.4196297228336334,
1751331912.7253964,1751331912.810165,0.44241422414779663,0.5226891040802002,0.28232643008232117,0.5625002384185791,0.4682241380214691,0.6026379466056824,0.3649795651435852,0.21100813150405884,0.7314020395278931,0.4520048201084137,
1751331912.7257965,1751331912.811261,0.43962952494621277,0.31499066948890686,0.24789737164974213,0.2991463840007782,0.25274401903152466,0.06335604935884476,0.47899457812309265,0.4532119929790497,0.47717711329460144,0.27561885118484497,
1751331912.7261963,1751331912.812914,0.4939998984336853,0.6114490628242493,0.20179679989814758,0.6574509143829346,0.3190123736858368,0.5033074617385864,0.10040228068828583,0.6504907011985779,0.2489791214466095,0.5095869898796082,
1751331912.7265964,1751331912.8140132,0.7854462265968323,0.2810194790363312,0.12548956274986267,0.3646792471408844,0.5975322127342224,0.35963040590286255,0.43286824226379395,0.2739502191543579,0.04964480176568031,0.34468865394592285,
1751331912.7269964,1751331912.8156836,0.7555568218231201,0.08031372725963593,0.45202407240867615,0.08547718822956085,0.5959289073944092,0.7602202296257019,0.5645384788513184,0.29337912797927856,0.27212271094322205,0.31727907061576843,
1751331912.7273962,1751331912.8167698,0.46434661746025085,0.37859734892845154,0.5201662182807922,0.5865755081176758,0.08079173415899277,0.41369104385375977,0.1317262202501297,0.036897554993629456,0.2103494554758072,0.24582579731941223,
1751331912.7277963,1751331912.8178566,0.21185125410556793,0.5981734991073608,0.24071916937828064,0.45381447672843933,0.2541145086288452,0.2820694148540497,0.5730756521224976,0.5354980826377869,0.2747415602207184,0.19497022032737732,
1751331912.7281964,1751331912.8194923,0.4174138009548187,0.4449932277202606,0.2434292733669281,0.6973345875740051,0.32503581047058105,0.6856963038444519,0.3415756821632385,0.42880767583847046,0.36712539196014404,-0.059734608978033066,
1751331912.7285964,1751331912.820576,0.3668147027492523,0.08782990276813507,0.9896068572998047,0.4060075283050537,0.3138754665851593,0.2630062401294708,0.23829348385334015,0.6505267024040222,0.5656665563583374,0.4053308069705963,
1751331912.7289963,1751331912.82222,0.36595025658607483,0.2908530831336975,0.03340045362710953,0.3792884051799774,0.4591110348701477,0.10627525299787521,0.5643467307090759,0.723557710647583,0.11848650127649307,0.24673284590244293,
1751331912.7293963,1751331912.823313,0.5508069396018982,0.3830459415912628,0.5447191596031189,0.4049641489982605,0.07003015279769897,0.3058261275291443,0.41773393750190735,0.5925083756446838,0.43090006709098816,0.46368345618247986,
1751331912.7297964,1751331912.8244228,0.6350335478782654,0.20899203419685364,0.8767019510269165,0.15966232120990753,0.5952565670013428,0.7265792489051819,0.1521213948726654,0.5734990835189819,0.19397304952144623,0.25683486461639404,
1751331912.7301962,1751331912.8260531,0.41942834854125977,0.389517217874527,0.7800396680831909,0.46693944931030273,0.4725011885166168,0.3972744345664978,0.35522499680519104,0.7526435256004333,0.7200377583503723,0.38336271047592163,
1751331912.7305963,1751331912.827148,0.4729527533054352,0.7824212312698364,0.5770882964134216,0.5064395070075989,0.33392345905303955,0.5051929354667664,0.4133646488189697,0.3939273953437805,0.5845004916191101,0.6028928756713867,
1751331912.7309964,1751331912.8282313,0.7188281416893005,-0.08612507581710815,0.22060425579547882,0.7144497036933899,0.6515699028968811,0.5054766535758972,0.047565873712301254,0.4085543155670166,0.5997488498687744,0.6663547158241272,
1751331912.7313964,1751331912.8298678,1.0494824647903442,0.6857796907424927,0.39971065521240234,0.5713152289390564,0.6985287666320801,0.9256255626678467,0.688809871673584,0.3533082902431488,0.4115511178970337,0.24380841851234436,
1751331912.7317963,1751331912.835794,0.5103960633277893,0.8052543997764587,0.29567795991897583,0.7081659436225891,0.5993525981903076,0.7086429595947266,0.6341850757598877,0.6983115673065186,0.5706241130828857,0.7149934768676758,
1751331912.7321963,1751331912.8379066,0.6651560664176941,0.19097959995269775,0.8784570097923279,0.28687360882759094,0.5853021740913391,0.23226983845233917,0.3163439631462097,0.8262225389480591,0.42931637167930603,0.6234062314033508,
1751331912.7325964,1751331912.839013,0.81736159324646,0.5397283434867859,0.814183235168457,0.7159510850906372,0.30909857153892517,0.4777390956878662,0.5443406701087952,0.5760087370872498,0.6753498911857605,0.7192595601081848,
1751331912.7329962,1751331912.8395612,0.7696199417114258,0.8063063025474548,0.4622109532356262,0.7196330428123474,0.2571678161621094,0.6836076378822327,0.43483686447143555,0.47380998730659485,0.4768064022064209,0.6388773322105408,
1751331912.7333963,1751331912.8412251,0.6479360461235046,0.35040152072906494,0.47326982021331787,0.4295719563961029,0.8343058228492737,0.7697826027870178,0.4695597290992737,0.6009815335273743,0.8731234073638916,0.7665585279464722,
1751331912.7337964,1751331912.842321,0.48198243975639343,0.6869543790817261,0.6824964880943298,0.615008533000946,0.7863756418228149,0.48178282380104065,0.22965675592422485,0.8239783048629761,0.24389280378818512,0.5407359004020691,
1751331912.7341964,1751331912.8439608,0.4075108766555786,0.5892625451087952,0.6677273511886597,0.34969642758369446,0.7093976140022278,1.0029242038726807,0.6114660501480103,0.603743314743042,0.8313457369804382,0.8638113141059875,
1751331912.7345963,1751331912.8456411,0.6520984172821045,0.7275510430335999,0.5865302681922913,0.651503324508667,0.3343553841114044,0.4107052981853485,0.6079394817352295,0.7107051610946655,0.795932412147522,0.6735259294509888,
1751331912.7349963,1751331912.8473208,0.4697577953338623,0.6224710941314697,0.7405749559402466,0.9537253975868225,0.5631290078163147,0.8363710045814514,0.8681076169013977,0.9307169914245605,0.9029097557067871,0.3779405951499939,
1751331912.7353964,1751331912.8484285,1.0008158683776855,0.9234233498573303,0.6563698053359985,0.9252201318740845,0.5926287174224854,0.48357245326042175,0.6886379718780518,0.9590049386024475,0.789902925491333,1.0094289779663086,
1751331912.7357965,1751331912.8495204,0.675316333770752,0.6530603766441345,0.6548919081687927,0.7439332008361816,0.4968606233596802,0.6812906861305237,0.2810976207256317,0.4058384895324707,0.8043214678764343,0.8886345028877258,
1751331912.7361963,1751331912.8506176,0.7788275480270386,1.038290023803711,0.8258445262908936,0.6853846907615662,0.5720112919807434,0.8223311901092529,0.9486846923828125,0.5279567241668701,0.8133043646812439,0.5730099678039551,
1751331912.7365963,1751331912.8517144,0.490032434463501,0.7482516765594482,0.5656487345695496,1.0652432441711426,0.6788781881332397,0.6472347378730774,0.529422402381897,0.5365198850631714,0.7046739459037781,0.9271366596221924,
1751331912.7369964,1751331912.8528047,1.0585048198699951,0.49360889196395874,0.8496686816215515,0.8336761593818665,0.5958474278450012,0.3671930432319641,0.6757088899612427,0.8646593689918518,0.4230707585811615,0.8477988839149475,
1751331912.7373962,1751331912.853899,0.7969957590103149,1.0312895774841309,0.9203779101371765,0.9936375021934509,0.7349704504013062,0.8948227763175964,0.7635975480079651,0.7730871438980103,0.8334245085716248,0.7630161643028259,
1751331912.7377963,1751331912.8550003,0.6531594395637512,0.9974501729011536,0.6242563724517822,0.9153801798820496,0.8613324761390686,0.5965941548347473,1.203863263130188,0.8278700113296509,1.0343797206878662,0.8007562160491943,
1751331912.7381964,1751331912.8555481,0.8468177318572998,0.4669561982154846,1.0209254026412964,1.3262712955474854,0.9302753806114197,0.7651870846748352,1.3342888355255127,0.770941436290741,0.9634732604026794,0.5463845133781433,
1751331912.7385964,1751331912.856637,1.048943281173706,0.7012601494789124,0.947291374206543,0.725645899772644,1.0712581872940063,1.104546308517456,0.9272778630256653,1.169018268585205,0.6443018913269043,1.1517506837844849,
1751331912.7389963,1751331912.8577294,0.8559651374816895,0.4921514689922333,1.104129672050476,0.7481005191802979,1.0604183673858643,0.56364506483078,0.7897059321403503,1.1964513063430786,1.2312967777252197,0.9515940546989441,
1751331912.7393963,1751331912.8588347,1.059671401977539,0.656138002872467,1.1538859605789185,1.1922295093536377,0.5513619780540466,0.7034382820129395,0.7686454653739929,0.974225640296936,0.8200925588607788,0.8275919556617737,
1751331912.7397964,1751331912.859932,0.8632379770278931,0.9585989713668823,1.2520849704742432,0.7293405532836914,0.7292294502258301,1.029323935508728,1.1725109815597534,1.0370596647262573,0.9652946591377258,0.9281586408615112,
1751331912.7401962,1751331912.8610444,1.2224260568618774,0.9109839200973511,1.2081488370895386,0.9235547184944153,1.1792755126953125,0.6861354112625122,0.9190313816070557,0.8182910680770874,0.652838408946991,0.7848191857337952,
1751331912.7405963,1751331912.8615828,0.7845195531845093,0.787372887134552,1.1274046897888184,1.1241127252578735,1.3533220291137695,0.9035748243331909,0.8932501077651978,1.0859720706939697,0.9383156895637512,1.2877415418624878,
1751331912.7409964,1751331912.8626723,0.6859757900238037,1.308621883392334,0.7706219553947449,1.1564189195632935,1.2985056638717651,0.800128161907196,0.9402669072151184,1.112752914428711,1.0078387260437012,0.9933050274848938,
